Address,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities
10513069238,4,4,100.0,3.0,4,0,0,3,2,2,6
10513069241,0,4,100.0,3.0,1,0,1,3,2,2,5
10514069631,4,3,90.0,3.0,4,0,0,3,2,2,7
10514069636,5,3,75.0,3.0,4,0,0,3,2,2,5
10514069638,1,3,100.0,3.0,4,0,0,3,2,2,7
10514069641,1,2,20.0,3.0,4,0,0,3,2,2,3
10514069828,4,3,63.0,2.0,4,0,0,3,2,2,7
10514069829,0,4,88.0,2.0,4,1,0,3,2,2,6
10514069831,4,2,50.0,3.0,4,1,0,3,2,2,6
10514069835,4,4,100.0,3.0,4,1,0,3,2,2,8
10601070126,5,4,100.0,3.0,4,0,0,3,2,2,6
10601070129,1,4,100.0,3.0,4,1,0,3,2,2,7
10601070132,4,4,100.0,3.0,4,0,0,3,2,2,7
10601070136,4,3,75.0,1.0,4,1,0,3,2,2,8
10601070141,4,3,100.0,1.0,4,0,0,3,2,2,7
10601070625,1,4,110.0,3.0,4,1,0,2,0,0,7
10601070628,4,4,100.0,3.0,4,0,0,2,0,0,5
10601070631,4,4,100.0,3.0,4,0,0,3,2,2,7
10601070633,4,5,120.0,3.0,4,1,0,3,2,2,7
10601070638,4,4,120.0,3.0,4,0,0,3,2,2,6
10601070641,4,4,135.0,3.0,0,0,0,3,2,2,6
10602071027,1,4,140.0,3.0,4,0,1,3,2,2,6
10602071030,0,4,100.0,3.0,4,0,0,3,2,2,6
10602071032,0,5,150.0,2.0,4,1,0,3,2,2,6
10602071035,4,4,160.0,3.0,4,1,0,3,2,2,6
10602071038,4,4,150.0,2.0,4,0,0,2,0,0,3
10602071041,4,4,155.0,3.0,4,0,0,3,2,2,5
10603071426,5,3,65.0,1.0,4,1,0,3,2,2,8
10603071428,4,5,130.0,3.0,4,0,0,3,2,2,6
10603071432,4,5,150.0,3.0,4,1,0,3,2,2,8
10603071434,4,4,100.0,1.0,4,1,0,3,2,2,8
10603071441,4,5,110.0,3.0,4,0,1,3,2,2,8
10603072028,0,2,50.0,3.0,4,1,0,3,2,2,6
10603072030,0,2,50.0,3.0,4,0,0,3,2,2,6
10603072035,4,4,75.0,1.0,4,0,0,3,2,2,4
10603072038,0,3,95.0,3.0,4,0,0,3,2,2,7
10603072041,4,4,120.0,3.0,4,1,0,3,2,2,8
10603072426,0,4,100.0,1.0,4,0,0,3,2,2,7
10603072429,4,4,120.0,1.0,4,1,0,3,2,2,8
10603072434,1,4,110.0,2.0,4,1,0,3,2,2,8
10603072441,4,3,96.0,1.0,4,0,0,3,2,2,7
10603072925,1,4,100.0,2.0,4,0,0,3,2,2,8
10603072928,4,4,108.0,2.0,4,0,0,3,2,2,8
10603072932,4,5,250.0,3.0,4,1,0,3,2,2,8
10603072934,0,3,80.0,3.0,4,0,0,3,2,2,8
10603073326,0,4,88.0,2.0,4,1,0,3,2,2,7
10603073330,1,4,88.0,2.0,4,0,0,3,2,2,8
10603073332,4,4,70.0,1.0,4,0,0,3,2,2,8
10603073336,4,4,70.0,2.0,4,0,0,3,2,2,8
10603073338,4,4,65.0,2.0,4,0,0,3,2,2,8
10603073341,4,4,70.0,2.0,4,0,0,3,2,2,9
10603073726,4,4,120.0,3.0,4,1,0,3,2,2,9
10603073729,4,4,110.0,3.0,4,1,0,3,2,2,9
10603073732,0,4,100.0,3.0,4,0,1,3,2,2,7
10603073736,4,4,110.0,3.0,4,1,0,3,2,2,8
10603073738,4,4,120.0,3.0,4,0,0,3,2,2,9
10603073741,4,4,120.0,3.0,4,0,0,3,2,2,7
10603074127,4,3,85.0,3.0,4,1,0,3,2,2,8
10603074129,4,4,100.0,3.0,4,0,0,3,2,2,9
10603074131,4,4,120.0,3.0,4,0,0,3,2,2,8
10603074135,4,5,120.0,3.0,4,1,0,3,2,2,7
10603074138,4,5,110.0,3.0,4,0,0,3,2,2,7
10603074141,4,5,120.0,3.0,4,0,0,3,2,2,6
10603074626,4,5,105.0,2.0,4,1,0,3,2,2,8
10603074630,4,4,90.0,3.0,4,1,0,3,2,2,8
10603074632,4,4,100.0,2.0,4,1,0,3,2,2,8
10603074638,4,4,107.0,2.0,4,0,0,3,2,2,8
10603074641,4,4,102.0,2.0,4,1,0,3,2,2,9
10603075126,4,4,75.0,1.0,4,1,0,3,2,2,8
10603075127,4,4,75.0,1.0,4,1,0,3,2,2,8
10603075134,4,4,73.0,3.0,4,1,0,3,2,2,7
10603075135,4,5,150.0,3.0,4,0,0,3,2,2,9
10604075626,4,3,110.0,1.0,4,1,0,3,2,2,8
10604075629,1,3,100.0,1.0,4,1,0,3,2,2,7
10604075634,4,3,80.0,1.0,4,1,0,3,2,2,8
10604075636,0,4,70.0,1.0,4,0,0,3,2,2,7
10604075638,4,3,100.0,1.0,4,1,0,3,2,2,8
10604075641,1,3,90.0,1.0,4,1,0,3,2,2,7
10605076226,4,5,190.0,3.0,2,1,0,3,2,2,8
10605076229,4,6,200.0,3.0,4,0,0,3,2,2,9
10006006625,5,3,45.0,3.0,4,0,0,3,2,2,9
10006006627,4,4,90.0,3.0,4,0,0,3,2,2,7
10006006631,4,4,114.0,3.0,4,1,0,3,2,2,10
10006006634,4,4,86.0,2.0,4,1,0,3,2,2,8
10006006638,4,3,85.0,3.0,4,1,1,3,2,2,10
10006006641,4,4,160.0,3.0,4,0,0,3,2,2,7
10006007029,5,4,100.0,3.0,4,0,0,3,2,2,7
10006007030,4,4,79.0,2.0,4,1,1,3,2,2,7
10006007032,4,3,150.0,3.0,4,1,0,3,2,2,9
10006007034,4,3,100.0,3.0,4,1,0,3,2,2,10
10006007038,5,3,60.0,2.0,4,0,0,3,2,2,7
10006007041,5,3,49.0,2.0,4,1,0,3,2,2,7
10007007529,4,4,117.0,3.0,4,1,0,3,2,2,9
10007007530,4,3,90.0,3.0,4,1,0,3,2,2,5
10007007534,4,3,117.0,3.0,4,1,1,3,2,2,9
10007007535,4,4,95.0,3.0,4,1,0,3,2,2,8
10007007538,4,4,150.0,3.0,4,0,0,3,2,2,8
10007007541,4,4,120.0,3.0,4,1,0,3,2,2,8
10007007926,4,5,120.0,3.0,4,0,0,3,2,2,8
10007007929,4,4,100.0,3.0,4,0,0,3,2,2,9
10007007932,4,4,120.0,1.0,4,0,1,3,2,2,5
10007007934,4,3,80.0,3.0,4,0,1,3,2,2,8
10007007938,4,3,80.0,3.0,4,1,0,3,2,2,7
10007007941,4,5,140.0,3.0,4,1,0,3,2,2,8
10009008325,5,3,60.0,2.0,4,1,0,3,2,2,7
10009008330,4,4,98.0,1.0,4,0,0,3,2,2,9
10009008332,4,3,68.0,2.0,4,1,0,3,2,2,7
10009008335,4,4,111.0,2.0,4,1,0,3,2,2,10
10009008338,4,3,60.0,2.0,4,0,1,3,2,2,9
10009008341,4,4,100.0,3.0,4,1,0,3,2,2,9
10009008726,4,4,200.0,3.0,4,1,0,3,2,2,9
10009008729,4,4,110.0,3.0,4,0,0,3,2,2,10
10009008732,4,4,87.0,2.0,4,1,0,3,2,2,10
10009008735,4,4,100.0,3.0,4,1,0,3,2,2,7
10009008738,4,4,100.0,3.0,4,1,0,3,2,2,10
10009008741,5,4,100.0,3.0,4,0,1,3,2,2,7
10010009125,4,4,143.0,3.0,4,1,0,3,2,2,9
10010009132,4,4,82.0,2.0,4,1,0,3,2,2,8
10010009135,4,4,82.0,2.0,4,1,1,3,2,2,8
10010009138,4,3,70.0,1.0,4,0,1,3,2,2,5
10010009141,0,3,70.0,1.0,4,0,0,3,2,2,6
10011009526,5,2,70.0,3.0,4,0,1,3,2,2,7
10011009530,5,2,60.0,3.0,4,1,0,3,2,2,7
10011009532,4,3,70.0,3.0,4,0,0,3,2,2,6
10011009535,4,4,90.0,3.0,4,1,1,3,2,2,8
10011009538,4,3,116.0,1.0,4,1,1,3,2,2,10
10011009541,4,3,100.0,3.0,4,1,0,3,2,2,8
10011009926,4,3,100.0,1.0,4,0,0,3,2,2,7
10011009927,4,4,120.0,3.0,7,0,1,3,2,2,5
10011009933,4,3,110.0,1.0,4,1,1,3,2,2,6
10011009936,4,4,80.0,1.0,4,1,1,3,2,2,4
10011009938,4,3,100.0,3.0,4,0,0,3,2,2,4
10011009941,4,4,200.0,3.0,4,0,0,3,2,2,9
10012010327,4,4,150.0,3.0,4,0,0,3,2,2,6
10012010328,0,4,100.0,3.0,4,0,0,3,2,2,9
10012010332,5,3,65.0,1.0,4,0,0,3,2,2,5
10012010335,5,3,65.0,1.0,4,0,0,3,2,2,8
10012010338,0,3,60.0,3.0,7,0,0,3,2,2,7
10012010341,4,3,50.0,3.0,7,0,0,3,2,2,4
10101011025,5,4,90.0,2.0,2,0,0,3,2,2,7
10605076231,4,5,110.0,3.0,0,1,0,3,2,2,9
10605076236,5,5,130.0,3.0,0,1,0,3,2,2,7
10605076238,1,4,100.0,2.0,4,0,1,3,2,2,9
10605076241,4,7,220.0,1.0,4,1,0,3,2,2,11
10606076626,4,5,130.0,3.0,4,1,0,3,2,2,8
10606076630,4,5,150.0,3.0,4,1,0,3,2,2,9
