Address,member,ISCO_s,ISIC_s,status_s,agriculture,hours_s,days_s,Total_cost,sale,income_s_y,Fasl,year
20104399607,1,6111,1120,4,1,10.0,4.0,1600000.0,37000000.0,35400000,1,98
20104399607,1,7111,43900,5,2,8.0,5.0,600000.0,89600000.0,89000000,1,98
20104399623,1,6111,1120,4,1,3.0,5.0,12550000.0,42900000.0,30350000,1,98
20107401520,1,7132,45200,5,2,5.0,6.0,75000000.0,273000000.0,198000000,1,98
20107401520,1,6111,1120,4,1,7.0,7.0,21400000.0,43000000.0,21600000,1,98
20107401520,2,6111,1120,6,1,10.0,6.0,0.0,0.0,0,1,98
20108401911,2,6111,1120,4,1,6.0,5.0,84350000.0,151200000.0,66850000,1,98
20108401913,1,6111,1120,4,1,5.0,7.0,52000000.0,189200000.0,137200000,1,98
20108401917,1,6111,1120,4,1,10.0,7.0,45000000.0,283000000.0,238000000,1,98
20108401917,3,6111,1120,6,1,10.0,7.0,0.0,0.0,0,1,98
20112404208,1,8322,49220,5,2,3.0,5.0,52500000.0,187500000.0,135000000,1,98
20112404208,1,6111,1120,4,1,1.0,4.0,70400000.0,209300000.0,138900000,1,98
20112404208,1,6121,1411,5,1,1.0,7.0,47000000.0,65000000.0,18000000,1,98
20112404208,2,6111,1120,6,1,6.0,4.0,0.0,0.0,0,1,98
20112404213,1,6111,1120,4,1,10.0,7.0,29000000.0,178000000.0,149000000,1,98
20112404213,2,6111,1120,6,1,10.0,5.0,0.0,0.0,0,1,98
20112404213,3,6111,1120,6,1,10.0,5.0,0.0,0.0,0,1,98
20104399208,1,7123,43300,4,2,8.0,5.0,13250000.0,253250000.0,240000000,1,98
20111403620,1,6111,1120,4,1,4.0,7.0,247500000.0,390000000.0,142500000,1,98
20111403620,2,6111,1120,6,1,3.0,5.0,0.0,0.0,0,1,98
20114405107,1,6111,1120,4,1,5.0,3.0,22900000.0,105300000.0,82400000,1,98
20114405107,1,6123,1490,5,1,2.0,6.0,38000000.0,108000000.0,70000000,1,98
20104399617,1,7123,43300,4,2,9.0,4.0,56000000.0,221000000.0,165000000,1,98
20108401923,1,7231,45200,5,2,8.0,6.0,54500000.0,229500000.0,175000000,1,98
20114405108,1,7522,16220,4,2,9.0,6.0,4750500000.0,5590500000.0,840000000,1,98
20114405108,1,6111,1120,4,1,4.0,4.0,33900000.0,94000000.0,60100000,1,98
20114405117,1,6111,1120,4,1,6.0,4.0,40250000.0,115200000.0,74950000,1,98
20114405120,1,6111,1120,4,1,10.0,7.0,35100000.0,190000000.0,154900000,1,98
20114405120,3,6111,1120,6,1,6.0,7.0,0.0,0.0,0,1,98
20114405120,4,6111,1120,6,1,5.0,7.0,0.0,0.0,0,1,98
20114405120,3,6121,1440,5,1,5.0,7.0,37000000.0,96000000.0,59000000,1,98
20114405120,4,6121,1440,6,1,3.0,7.0,0.0,0.0,0,1,98
20114405123,1,6111,1120,4,1,10.0,7.0,5300000.0,54000000.0,48700000,1,98
20114405123,1,6121,1440,5,1,2.0,7.0,33000000.0,119000000.0,86000000,1,98
20114405123,2,6111,1120,6,1,10.0,3.0,0.0,0.0,0,1,98
20114405123,2,6121,1440,6,1,3.0,5.0,0.0,0.0,0,1,98
20115405520,1,6111,1120,4,1,5.0,5.0,13800000.0,162000000.0,148200000,1,98
20115405514,1,8322,49220,5,2,9.0,6.0,69600000.0,231600000.0,162000000,1,98
20115405514,1,6111,1120,4,1,4.0,5.0,77850000.0,195000000.0,117150000,1,98
20115405514,2,6111,1120,6,1,5.0,4.0,0.0,0.0,0,1,98
20109402814,1,6111,1120,4,1,6.0,5.0,31500000.0,144000000.0,112500000,1,98
20109402811,1,8341,49230,5,2,4.0,3.0,7100000.0,52100000.0,45000000,1,98
20115405508,1,6111,1120,4,1,10.0,7.0,6800000.0,61000000.0,54200000,1,98
20115405508,2,6111,1120,6,1,10.0,4.0,0.0,0.0,0,1,98
20115405508,3,6111,1120,6,1,10.0,4.0,0.0,0.0,0,1,98
20109402823,1,6111,1120,4,1,10.0,7.0,40600000.0,196000000.0,155400000,1,98
20109402823,2,6111,1120,6,1,10.0,7.0,0.0,0.0,0,1,98
20109402816,1,8322,49220,5,2,6.0,6.0,56300000.0,208200000.0,151900000,1,98
20109402816,1,6111,1120,4,1,3.0,4.0,12900000.0,64800000.0,51900000,1,98
20105400114,1,5224,47212,5,2,8.0,7.0,364800000.0,436800000.0,72000000,1,98
20105400108,1,6111,1120,4,1,4.0,7.0,14400000.0,73000000.0,58600000,1,98
20105400108,2,6111,1120,6,1,6.0,7.0,0.0,0.0,0,1,98
20105400120,1,6111,1120,4,1,8.0,5.0,29850000.0,95700000.0,65850000,1,98
20115405515,1,6111,1120,4,1,6.0,3.0,68100000.0,161250000.0,93150000,1,98
20115405515,2,6111,1120,6,1,4.0,2.0,0.0,0.0,0,1,98
20105400109,2,6111,1120,4,1,10.0,7.0,69200000.0,144000000.0,74800000,1,98
20105400109,3,6111,1120,6,1,5.0,7.0,0.0,0.0,0,1,98
20113404710,1,6111,1120,4,1,10.0,3.0,31200000.0,100000000.0,68800000,1,98
20110403217,1,6112,1270,4,1,3.0,7.0,8000000.0,105000000.0,97000000,1,98
20113404714,1,6111,1120,4,1,5.0,4.0,70550000.0,118800000.0,48250000,1,98
20113404711,1,1321,10610,4,2,5.0,7.0,208500000.0,538500000.0,330000000,1,98
20113404720,1,6111,1120,4,1,3.0,4.0,33900000.0,145000000.0,111100000,1,98
20105400617,1,6111,1120,4,1,10.0,7.0,221300000.0,391800000.0,170500000,1,98
20105400623,1,6111,1120,4,1,4.0,7.0,139000000.0,805000000.0,666000000,1,98
20105400623,2,6111,1120,6,1,2.0,3.0,0.0,0.0,0,1,98
20105400613,1,7537,14100,5,2,5.0,6.0,36000000.0,125000000.0,89000000,1,98
20111403623,1,6111,1120,4,1,5.0,6.0,100300000.0,288000000.0,187700000,1,98
20111403623,3,8322,49220,5,2,7.0,6.0,57200000.0,183200000.0,126000000,1,98
20112404220,1,5224,47211,4,2,10.0,6.0,1962600000.0,2209600000.0,247000000,1,98
20104399223,1,6111,1120,4,1,4.0,5.0,37150000.0,225000000.0,187850000,1,98
20106401017,1,6111,1120,4,1,10.0,3.0,6450000.0,23500000.0,17050000,1,98
20107401508,1,1323,41000,4,2,9.0,6.0,388000000.0,908000000.0,520000000,1,98
20207409908,1,9214,1230,5,1,8.0,2.0,3500000.0,60000000.0,56500000,1,98
20207409917,1,9214,1230,5,1,8.0,6.0,19350000.0,200000000.0,180650000,1,98
20207409917,4,6121,1440,5,1,8.0,6.0,32450000.0,186000000.0,153550000,1,98
20207409917,3,9214,1230,6,1,6.0,6.0,0.0,0.0,0,1,98
20214411108,3,7113,43300,4,2,10.0,5.0,200000000.0,495000000.0,295000000,1,98
20214411111,1,6121,1440,5,1,9.0,7.0,54800000.0,203500000.0,148700000,1,98
20214411117,1,6121,1411,5,1,9.0,7.0,48600000.0,149500000.0,100900000,1,98
20214411120,1,6121,1411,5,1,6.0,7.0,25850000.0,80850000.0,55000000,1,98
