Address,member,Total_income,Fasl,year
20320424932,2,6000000,3,1401
20320424934,1,100000000,3,1401
20320424934,2,6000000,3,1401
20320424938,1,100000000,3,1401
20320424938,2,6000000,3,1401
20320424941,1,191600000,3,1401
20321425326,1,420000000,3,1401
20321425326,3,50000000,3,1401
20321425329,1,100000000,3,1401
20321425332,1,64000000,3,1401
20321425335,1,100000000,3,1401
20321425338,1,90000000,3,1401
20321425341,1,290000000,3,1401
20322425726,1,374000000,3,1401
20322425729,1,112000000,3,1401
20322425729,2,129200000,3,1401
20322425732,1,62120000,3,1401
20322425735,1,143880000,3,1401
20322425738,1,288200000,3,1401
20322425741,1,128880000,3,1401
20322426127,1,115000000,3,1401
20322426128,1,80000000,3,1401
20322426132,1,110000000,3,1401
20322426135,1,120000000,3,1401
20322426138,1,160000000,3,1401
20322426141,1,170000000,3,1401
20324426534,1,102500000,3,1401
20324426535,1,147200000,3,1401
20324426538,1,175200000,3,1401
20324426541,1,133250000,3,1401
20325426928,1,190000000,3,1401
20325426930,1,364000000,3,1401
20325426934,1,132880000,3,1401
20325426935,1,107480000,3,1401
20325426938,1,126520000,3,1401
20325426941,1,122880000,3,1401
20325427329,1,78000000,3,1401
20325427330,1,58280000,3,1401
20325427331,1,170000000,3,1401
20325427333,1,78640000,3,1401
20325427338,1,58280000,3,1401
20325427341,1,136000000,3,1401
20326427727,1,64000000,3,1401
20326427729,1,54000000,3,1401
20326427735,1,150000000,3,1401
20326427736,1,72000000,3,1401
20326427738,1,90000000,3,1401
20326427741,1,60000000,3,1401
20401428426,1,86350000,3,1401
20401428428,1,86350000,3,1401
20401428434,1,137620000,3,1401
20401428435,1,1186350000,3,1401
20401428438,1,122815000,3,1401
