Address,member,ISCO_w,ISIC_w,hours_w,days_w,income_w_m,income_w_y,netincome_w_m,netincome_w_y,Fasl,year
21908598041,2,9314,41000.0,7,5,0,125000000,0,125000000,3,1401
21908598429,1,9214,1260.0,7,4,0,550000000,0,550000000,3,1401
21908598431,1,8160,10303.0,8,6,125600000,1287400000,120000000,1230000000,3,1401
21909598832,3,3344,86202.0,8,6,40000000,480000000,40000000,480000000,3,1401
21909598835,1,8121,24203.0,8,6,0,148407600,0,144000000,3,1401
21909599226,1,9211,1190.0,8,2,0,180000000,0,180000000,3,1401
21909599229,1,2341,85102.0,6,5,89200000,1206400000,80000000,1096000000,3,1401
21909599234,1,8332,49230.0,9,6,90000000,1140000000,90000000,1140000000,3,1401
21910599627,1,9211,1110.0,8,6,0,286900000,0,286900000,3,1401
21910599630,1,7233,23102.0,8,6,65940000,746340000,63000000,714000000,3,1401
21910599641,1,6111,1110.0,3,7,0,510000000,0,510000000,3,1401
21910600038,1,7212,25110.0,8,6,70000000,724801000,70000000,715000000,3,1401
22001600427,1,9314,41000.0,8,5,36000000,432000000,36000000,432000000,3,1401
22001600429,3,9211,10711.0,10,6,30000000,360000000,30000000,360000000,3,1401
22001600432,1,9314,41000.0,8,2,12000000,72000000,12000000,72000000,3,1401
22001600432,1,5153,5100.0,9,7,50000000,300000000,47666666,285999996,3,1401
22001600432,3,9314,41000.0,8,2,12000000,144000000,12000000,144000000,3,1401
22001600434,1,9314,41000.0,8,3,20000000,240000000,20000000,240000000,3,1401
22001600441,1,7517,10711.0,12,6,60000000,720000000,60000000,720000000,3,1401
22001600826,1,9211,84110.0,9,6,50000000,600000000,50000000,600000000,3,1401
22001600841,1,9314,41000.0,8,2,10000000,120000000,10000000,120000000,3,1401
22001600841,2,9111,81210.0,4,5,7500000,90000000,7500000,90000000,3,1401
22001600841,3,9211,45200.0,8,6,20000000,240000000,20000000,240000000,3,1401
22001600841,4,9211,45200.0,8,6,20000000,240000000,20000000,240000000,3,1401
22001601238,1,9314,41000.0,8,4,32000000,384000000,32000000,384000000,3,1401
22002601625,1,4415,84120.0,8,6,60000000,739000000,57200000,705400000,3,1401
22002601630,1,410,84230.0,8,6,80000000,983000000,76266667,938200004,3,1401
22002601635,1,9321,25990.0,8,6,80000000,1013000000,76266667,968200004,3,1401
22002601638,1,7114,43900.0,8,6,70000000,840000000,70000000,840000000,3,1401
22002601641,1,9211,45200.0,8,6,60000000,720000000,60000000,720000000,3,1401
22002602026,1,9314,41000.0,8,6,50000000,600000000,50000000,600000000,3,1401
22002602027,1,9314,41000.0,8,6,60000000,720000000,60000000,720000000,3,1401
22002602032,1,9314,41000.0,8,6,50000000,600000000,50000000,600000000,3,1401
22002602033,1,9314,41000.0,8,6,70000000,840000000,70000000,840000000,3,1401
22002602038,1,9314,41000.0,8,6,60000000,720000000,60000000,720000000,3,1401
22002602041,1,9314,41000.0,8,6,50000000,600000000,50000000,600000000,3,1401
22003602429,1,9314,41000.0,8,4,30000000,360000000,30000000,360000000,3,1401
22003602441,1,9314,41000.0,9,5,40000000,480000000,40000000,480000000,3,1401
22003602835,4,2221,86100.0,8,6,20000000,260000000,15500000,221500000,3,1401
22003602841,1,9211,46300.0,8,6,45000000,560000000,42900000,534800000,3,1401
22003603232,1,9314,41000.0,8,3,20000000,240000000,20000000,240000000,3,1401
22003603235,1,9314,41000.0,8,4,24000000,288000000,24000000,288000000,3,1401
22003603238,1,9314,41000.0,8,3,20000000,240000000,20000000,240000000,3,1401
22003603238,3,9211,43300.0,8,6,35000000,420000000,35000000,420000000,3,1401
22003603638,1,410,84230.0,8,6,70000000,860000000,54250000,671000000,3,1401
22003603641,1,9314,41000.0,8,3,25000000,300000000,25000000,300000000,3,1401
22003604026,1,9314,41000.0,8,3,20000000,240000000,20000000,240000000,3,1401
