Address,member,ISCO_w,ISIC_w,hours_w,days_w,income_w_m,income_w_y,perk_w_y,netincome_w_m,netincome_w_y,Fasl,year
10111022420,1,2310,85300,5.0,3.0,35000000,280000000,0.0,35000000,280000000,1,1401
10111022427,1,8322,46300,12.0,6.0,35000000,460000000,40000000.0,33367000,440404000,1,1401
10108020028,1,9333,96092,9.0,5.0,45000000,540000000,0.0,45000000,540000000,1,1401
10108020032,1,9314,43900,8.0,6.0,45000000,540000000,0.0,45000000,540000000,1,1401
10108020035,1,5120,56100,6.0,7.0,35000000,440000000,20000000.0,33367000,420404000,1,1401
10223034632,1,9111,81210,6.0,4.0,20000000,240000000,0.0,20000000,240000000,1,1401
10223034632,2,5132,56100,10.0,6.0,35000000,420000000,0.0,35000000,420000000,1,1401
10223034629,1,9314,41000,8.0,4.0,22000000,264000000,0.0,22000000,264000000,1,1401
10215032227,1,2637,94915,8.0,6.0,46500000,573000000,15000000.0,43788500,540462000,1,1401
10215032232,1,5322,97000,9.0,6.0,27500000,345000000,15000000.0,26242334,329908008,1,1401
10207029826,2,3512,95110,6.0,6.0,40000000,480000000,0.0,40000000,480000000,1,1401
10207029829,1,7421,43210,8.0,6.0,50000000,640000000,20000000.0,50000000,640000000,1,1401
10207029829,1,2310,85300,6.0,5.0,0,16000000,0.0,0,16000000,1,1401
10201026229,1,2166,25990,8.0,6.0,56840000,712080000,30000000.0,52573467,660881604,1,1401
10201026235,1,2211,86201,8.0,6.0,164570000,1989840000,15000000.0,144503067,1749036804,1,1401
10210031424,3,8322,49220,9.0,6.0,32000000,384000000,0.0,30510000,366120000,1,1401
10207030220,1,7122,43300,9.0,6.0,36000000,432000000,0.0,36000000,432000000,1,1401
10207030235,1,9314,41000,10.0,6.0,50000000,600000000,0.0,50000000,600000000,1,1401
10220033826,1,4211,64191,8.0,6.0,86000000,10820000000,50000000.0,77526667,980320004,1,1401
10218033023,3,9314,41000,9.0,4.0,32000000,384000000,0.0,32000000,384000000,1,1401
10218033032,1,9314,41000,9.0,3.0,24000000,288000000,0.0,24000000,288000000,1,1401
10202027020,3,4324,16290,9.0,6.0,33000000,411000000,15000000.0,31521600,393259200,1,1401
10202027026,1,9314,23950,9.0,6.0,35000000,455000000,35000000.0,33432000,436184000,1,1401
10202027029,1,8332,49230,9.0,6.0,55000000,675000000,15000000.0,50036000,615432000,1,1401
10202027032,3,2634,86903,8.0,3.0,30000000,360000000,0.0,30000000,360000000,1,1401
10205028620,2,5224,47710,8.0,6.0,12000000,53000000,5000000.0,12000000,53000000,1,1401
10223034635,1,7213,25110,8.0,6.0,35000000,440000000,20000000.0,35000000,440000000,1,1401
10204028223,1,9211,1610,8.0,4.0,24000000,288000000,0.0,24000000,288000000,1,1401
10204028223,3,9211,1120,8.0,4.0,24000000,288000000,0.0,24000000,288000000,1,1401
10204028223,4,9211,1120,8.0,4.0,24000000,288000000,0.0,24000000,288000000,1,1401
10204028226,1,9314,41000,8.0,4.0,24000000,288000000,0.0,24000000,288000000,1,1401
10204028220,2,7123,41000,8.0,6.0,14000000,173000000,5000000.0,14000000,173000000,1,1401
10204028220,3,7522,31000,8.0,6.0,25000000,310000000,10000000.0,25000000,310000000,1,1401
10207029432,1,7518,10712,8.0,6.0,35000000,420000000,0.0,35000000,420000000,1,1401
10207029432,2,5414,84230,8.0,6.0,75000000,915000000,15000000.0,68500000,837000000,1,1401
10210031432,1,2631,84230,8.0,6.0,65000000,780220000,22000000.0,61920000,765040000,1,1401
10202027432,1,3324,46100,9.0,6.0,35000000,420000000,0.0,35000000,420000000,1,1401
10202027435,1,5224,47740,9.0,6.0,30000000,360000000,0.0,30000000,360000000,1,1401
10210031023,1,8332,49230,9.0,6.0,30000000,360000000,0.0,30000000,360000000,1,1401
10210031032,2,2221,86100,8.0,6.0,31000000,387000000,15000000.0,29554000,369648000,1,1401
10202027826,1,8154,13120,9.0,6.0,55000000,675000000,15000000.0,50031000,615372000,1,1401
10216032628,1,9314,41000,8.0,3.0,27000000,324000000,0.0,27000000,324000000,1,1401
10216032628,3,5131,56100,9.0,5.0,24000000,298000000,10000000.0,22880000,284560000,1,1401
10202027829,1,2142,42100,9.0,6.0,75000000,915000000,15000000.0,67640000,826680000,1,1401
10216032632,3,7114,43900,8.0,6.0,37500000,450000000,0.0,37500000,450000000,1,1401
10216032635,1,5211,64191,8.0,6.0,57000000,719000000,35000000.0,49422000,628064000,1,1401
10201026620,1,5224,47730,9.0,6.0,37500000,486000000,36000000.0,35837500,466050000,1,1401
10201026626,1,2310,85300,8.0,4.0,12000000,96000000,0.0,12000000,96000000,1,1401
10224035026,3,2330,85210,8.0,6.0,39000000,483000000,15000000.0,34698000,431376000,1,1401
10224035029,1,3343,41000,8.0,6.0,42000000,542000000,38000000.0,39420000,511040000,1,1401
10224035035,4,5224,47220,6.0,6.0,29000000,386000000,38000000.0,27720000,370640000,1,1401
10224035032,2,2330,85210,8.0,6.0,42000000,519000000,15000000.0,37020000,459240000,1,1401
10208030632,1,2411,84130,7.0,6.0,42000000,519000000,15000000.0,38840001,481080012,1,1401
10227035420,1,7522,31000,8.0,6.0,52000000,624000000,0.0,52000000,624000000,1,1401
10227035423,1,5153,97000,8.0,6.0,40000000,490000000,10000000.0,40000000,490000000,1,1401
10227035423,1,9314,41000,8.0,3.0,21600000,259200000,0.0,21600000,259200000,1,1401
10227035429,3,9314,41000,8.0,5.0,45000000,540000000,0.0,45000000,540000000,1,1401
10210031029,2,8332,49230,9.0,6.0,13000000,156000000,0.0,13000000,156000000,1,1401
10206029020,1,5120,55101,8.0,6.0,53000000,690000000,54000000.0,45896333,604755996,1,1401
10221034232,3,7132,45200,8.0,6.0,19500000,234000000,0.0,19500000,234000000,1,1401
10221034235,1,9314,41000,8.0,4.0,23000000,276000000,0.0,23000000,276000000,1,1401
10214031829,1,5131,56100,8.0,7.0,32000000,384000000,0.0,32000000,384000000,1,1401
10214031835,1,6113,71100,8.0,6.0,25000000,310000000,10000000.0,23833333,296000000,1,1401
10214031835,3,5163,96030,8.0,6.0,36629682,469556184,30000000.0,35872310,460467720,1,1401
10206029026,1,2341,85102,6.0,5.0,65000000,795000000,15000000.0,56294000,690528000,1,1401
10214031820,1,3134,6100,8.0,6.0,41940667,556397904,53109900.0,39383437,525711144,1,1401
10206029035,1,3522,61000,8.0,7.0,49200000,602400000,12000000.0,45484000,557808000,1,1401
10302036021,1,2341,85102,5.0,5.0,70000000,860000000,20000000.0,63700000,784400000,1,1401
10302036024,1,8343,7290,8.0,7.0,70000000,896000000,56000000.0,66733334,856800008,1,1401
10303037521,3,3322,46492,7.0,6.0,30000000,360000000,0.0,30000000,360000000,1,1401
10302036025,2,2341,85102,5.0,5.0,15000000,135000000,0.0,15000000,135000000,1,1401
10303037530,1,2221,86100,8.0,6.0,80000000,1040000000,80000000.0,76266667,995200004,1,1401
10303041821,1,8212,27500,8.0,6.0,28000000,381000000,45000000.0,26693334,365320008,1,1401
10303041822,1,9314,41000,8.0,5.0,20000000,240000000,0.0,20000000,240000000,1,1401
10303041829,1,7111,41000,8.0,5.0,30000000,250000000,0.0,30000000,250000000,1,1401
10303037524,1,1221,23940,8.0,6.0,120000000,2440000000,1120000000.0,114400000,2378400000,1,1401
10320046324,2,1321,10303,8.0,6.0,35000000,520000000,0.0,35000000,520000000,1,1401
10303037532,1,1346,64191,7.0,6.0,80000000,1040000000,80000000.0,76266667,995200004,1,1401
10320046320,4,3324,46100,8.0,7.0,20000000,240000000,0.0,20000000,240000000,1,1401
10320046320,5,3324,46100,8.0,7.0,15000000,200000000,0.0,15000000,200000000,1,1401
10303040332,1,8142,22200,8.0,6.0,35000000,460000000,40000000.0,33366667,440400004,1,1401
10303040319,2,4110,82110,8.0,6.0,35000000,435000000,15000000.0,33366667,415400004,1,1401
10305042426,1,9212,1412,8.0,7.0,20000000,60000000,0.0,20000000,60000000,1,1401
10321046832,1,5414,61000,8.0,6.0,58000000,746000000,50000000.0,55293334,713520008,1,1401
10321046822,3,2359,85490,8.0,3.0,6000000,72000000,0.0,6000000,72000000,1,1401
10303040330,3,8183,10730,8.0,6.0,30000000,390000000,30000000.0,28600000,373200000,1,1401
10303040335,1,7131,43300,8.0,6.0,0,50000000,0.0,0,50000000,1,1401
10305042427,3,510,84220,10.0,7.0,2000000,24000000,0.0,1820000,21840000,1,1401
10321046829,1,9214,1240,8.0,3.0,10000000,120000000,0.0,10000000,120000000,1,1401
10321046829,1,7318,13931,8.0,4.0,24000000,288000000,0.0,24000000,288000000,1,1401
10303041830,1,7123,43300,8.0,2.0,5000000,60000000,0.0,5000000,60000000,1,1401
