Address,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities
20004387426,4,3,100.0,3.0,1,0,1,3,4,4,3
20004387429,4,3,70.0,3.0,4,0,0,3,4,4,5
20004387432,4,5,150.0,3.0,1,1,1,3,4,4,6
20004387435,4,3,64.0,3.0,7,0,1,3,4,4,8
20004387519,4,3,120.0,3.0,3,0,0,3,4,4,6
20004387524,4,4,100.0,3.0,4,1,0,3,4,4,10
20004387525,4,4,100.0,3.0,4,1,0,3,4,4,9
20004387526,0,3,80.0,3.0,4,1,0,3,4,4,9
20004387532,1,3,70.0,3.0,4,0,0,3,4,4,8
20004387535,4,3,70.0,3.0,4,0,0,3,4,4,6
20004387622,4,3,90.0,3.0,7,0,0,3,4,4,4
20004387623,4,3,90.0,3.0,4,1,0,3,4,4,8
20004387625,5,2,40.0,3.0,7,0,0,3,4,4,6
20004387626,4,3,60.0,3.0,4,0,0,3,4,4,6
20004387632,4,2,50.0,3.0,3,0,0,3,4,4,5
20004387635,4,4,65.0,3.0,7,0,0,3,4,4,5
20004387722,4,4,120.0,1.0,4,1,1,3,4,4,6
20004387724,4,3,100.0,3.0,3,1,0,3,4,4,4
20004387726,4,4,200.0,3.0,4,0,0,3,4,4,6
20004387729,4,4,100.0,3.0,4,0,1,3,4,4,8
20004387732,4,4,200.0,3.0,4,1,0,3,4,4,9
20004387735,0,4,100.0,3.0,4,1,0,3,4,4,9
20004387820,4,3,60.0,3.0,4,0,0,3,4,4,9
20004387823,4,4,120.0,3.0,1,0,0,3,4,4,6
20004387826,4,4,110.0,3.0,3,0,1,3,4,4,7
20004387829,4,4,90.0,3.0,1,1,0,3,4,4,5
20004387832,4,4,105.0,3.0,4,1,0,3,4,4,5
20004387835,4,3,85.0,3.0,4,1,1,3,4,4,8
20004387921,5,4,120.0,3.0,4,1,0,3,4,4,7
20004387923,4,4,120.0,3.0,4,1,0,3,4,4,6
20004387928,4,4,110.0,3.0,4,1,0,3,4,4,9
20004387930,4,5,160.0,3.0,1,0,1,3,4,4,6
20004387932,4,4,130.0,3.0,4,1,1,3,4,4,8
20004387935,4,3,100.0,3.0,4,0,0,3,4,4,5
20004388021,4,3,120.0,3.0,4,0,1,3,4,4,9
20004388023,4,3,140.0,3.0,7,0,0,3,4,4,4
20004388026,4,5,130.0,3.0,4,0,1,3,4,4,10
20004388028,4,4,130.0,3.0,1,1,1,3,4,4,8
20004388032,4,3,130.0,3.0,7,1,0,3,4,4,7
20004388035,4,4,90.0,3.0,7,0,0,3,4,4,7
20004388120,4,4,115.0,3.0,4,1,0,3,4,4,10
20004388123,4,4,180.0,3.0,7,1,0,3,4,4,7
20004388126,4,3,100.0,3.0,3,1,0,3,4,4,8
20004388127,4,4,50.0,3.0,3,0,0,3,4,4,4
20004388132,4,3,70.0,3.0,4,1,1,3,4,4,8
20004388135,4,4,120.0,3.0,1,1,1,3,4,4,4
20004388220,4,3,60.0,3.0,4,0,1,3,4,4,8
20004388223,0,4,100.0,3.0,3,0,0,3,4,4,4
20004388226,4,3,45.0,3.0,3,0,0,3,4,4,7
20004388229,4,4,180.0,3.0,3,0,0,3,4,4,8
20004388232,4,4,80.0,3.0,3,0,0,3,4,4,6
20004388235,4,3,60.0,3.0,7,0,0,3,4,4,3
20004388320,0,3,70.0,3.0,1,0,0,3,4,4,6
20004388322,4,4,100.0,3.0,3,0,0,3,4,4,4
20004388325,4,4,100.0,3.0,7,0,0,3,4,4,5
20004388327,4,4,110.0,3.0,2,1,0,3,4,4,6
20004388332,4,4,100.0,3.0,4,1,0,3,4,4,10
20004388335,4,3,70.0,3.0,7,0,1,3,4,4,6
20004388421,0,4,80.0,3.0,1,0,1,3,4,4,3
20004388422,4,3,60.0,3.0,7,0,0,3,4,4,4
20004388427,4,4,110.0,3.0,1,0,1,3,4,4,3
20004388429,4,3,130.0,3.0,1,1,1,3,4,4,7
20004388432,0,3,60.0,3.0,1,0,0,3,4,4,7
20004388435,4,4,90.0,3.0,4,0,1,3,4,4,8
20004388520,4,3,60.0,3.0,4,1,0,3,4,4,10
20004388523,4,4,120.0,3.0,1,1,1,3,4,4,9
20004388526,4,3,80.0,3.0,4,1,0,3,4,4,5
20004388529,4,3,78.0,3.0,4,0,1,3,4,4,8
20004388532,4,3,120.0,3.0,1,1,1,3,4,4,9
20004388535,4,5,130.0,3.0,7,0,1,3,4,4,8
20005388621,4,4,120.0,3.0,4,0,0,3,4,4,8
20005388622,4,3,80.0,3.0,4,0,1,3,4,4,9
20005388628,4,4,140.0,3.0,4,0,1,3,4,4,6
20005388629,4,2,40.0,3.0,7,0,0,3,4,4,3
20005388632,4,2,80.0,3.0,1,0,1,3,4,4,5
20005388635,4,4,100.0,3.0,4,1,0,3,4,4,6
20005388722,4,3,100.0,3.0,4,0,0,3,4,4,8
20005388724,4,3,80.0,3.0,4,1,0,3,4,4,9
20005388728,4,4,150.0,3.0,4,0,0,3,4,4,8
20005388729,5,3,80.0,3.0,4,1,0,3,4,4,8
20005388732,4,3,110.0,3.0,4,1,0,3,4,4,9
20005388735,4,4,110.0,3.0,4,0,0,3,4,4,8
20005388821,0,4,150.0,3.0,3,0,1,3,4,4,7
20005388822,4,3,40.0,3.0,4,1,1,3,4,4,10
20005388829,4,2,60.0,3.0,3,0,0,3,4,4,2
20005388830,4,3,100.0,3.0,4,0,0,3,4,4,4
20005388832,4,2,70.0,3.0,4,1,0,3,4,4,9
20005388835,4,4,75.0,3.0,4,1,0,3,4,4,9
20005388919,4,4,100.0,3.0,4,0,0,3,4,4,8
20005388923,4,5,150.0,3.0,4,0,0,3,4,4,7
20005388927,4,5,120.0,3.0,4,1,1,3,4,4,9
20005388930,4,4,130.0,3.0,4,0,0,3,4,4,9
20005388932,4,6,300.0,3.0,7,0,0,3,4,4,6
20005388935,4,4,70.0,3.0,4,0,0,3,4,4,4
20005389019,4,4,110.0,3.0,3,0,0,3,4,4,3
20005389021,4,3,45.0,3.0,3,0,0,3,4,4,2
20005389026,4,5,100.0,3.0,3,0,1,3,4,4,9
20005389027,4,4,100.0,3.0,4,1,1,3,4,4,7
20005389032,4,3,80.0,3.0,4,1,1,3,4,4,7
20005389035,4,3,70.0,3.0,3,0,0,3,4,4,6
20005389121,4,4,85.0,3.0,4,1,1,3,4,4,9
20005389124,4,4,150.0,3.0,4,0,0,3,4,4,6
20005389125,4,4,100.0,3.0,4,0,0,3,4,4,9
20005389126,4,3,100.0,3.0,3,0,0,3,4,4,8
20005389132,4,3,100.0,3.0,3,0,0,3,4,4,4
20005389135,4,4,100.0,3.0,4,0,0,3,4,4,4
20005389221,4,4,100.0,3.0,4,0,1,3,4,4,5
20005389222,4,3,70.0,3.0,3,1,0,3,4,4,4
20005389227,4,4,100.0,3.0,4,1,1,3,4,4,10
20005389230,4,4,110.0,3.0,4,1,0,3,4,4,7
20005389232,4,2,60.0,3.0,4,0,1,3,4,4,7
20005389235,4,5,120.0,3.0,4,0,0,3,4,4,7
20006389320,4,3,55.0,3.0,4,0,1,3,4,4,5
20006389321,4,3,60.0,3.0,4,0,0,2,5,3,4
20006389325,4,3,70.0,3.0,4,1,1,3,4,4,8
20006389327,4,4,90.0,3.0,1,1,1,3,4,4,8
20006389332,4,5,130.0,3.0,4,1,0,3,4,4,6
20006389335,4,2,30.0,3.0,7,0,1,3,4,4,4
20006389419,6,4,120.0,3.0,4,1,0,3,4,4,6
20006389424,6,3,50.0,3.0,4,1,0,3,4,4,8
20006389427,6,4,120.0,3.0,4,1,0,3,4,4,4
20006389428,6,5,150.0,3.0,4,0,0,3,4,4,7
20006389432,5,4,90.0,3.0,4,0,0,3,4,4,7
20006389435,0,3,65.0,3.0,4,0,0,3,4,4,7
20006389520,0,5,240.0,3.0,3,0,0,2,3,3,4
20006389523,0,2,80.0,3.0,3,0,0,3,4,3,4
20006389528,0,2,25.0,3.0,3,0,0,2,3,3,5
20006389530,0,2,20.0,3.0,3,0,0,2,3,4,2
20006389532,0,3,110.0,3.0,3,0,0,2,3,3,3
20006389535,0,5,110.0,3.0,3,1,0,2,3,3,3
20006389619,4,4,80.0,3.0,4,1,0,3,4,4,8
20006389622,5,3,90.0,3.0,4,0,0,3,4,4,3
20006389628,4,4,90.0,3.0,4,1,0,3,4,4,11
20006389630,4,3,100.0,3.0,4,0,0,3,4,4,6
20006389632,0,3,90.0,3.0,4,0,0,3,4,4,6
20006389635,4,4,100.0,3.0,4,1,0,3,4,4,9
20006389723,6,4,80.0,1.0,4,1,0,3,4,4,6
20006389724,4,4,80.0,3.0,4,0,0,3,4,4,7
20006389726,4,4,80.0,3.0,4,0,0,3,4,4,9
20006389729,1,3,100.0,3.0,4,0,0,3,4,4,4
20006389732,4,4,110.0,3.0,4,1,0,3,4,4,7
20006389822,4,3,75.0,3.0,4,1,0,3,4,4,9
20006389823,4,4,110.0,3.0,4,0,1,3,4,4,7
20006389825,4,4,100.0,3.0,4,0,0,3,4,4,7
20006389830,4,4,130.0,3.0,4,0,1,3,4,4,7
20006389832,4,3,65.0,3.0,4,0,0,3,4,4,9
20006389835,4,4,105.0,3.0,4,1,0,3,4,4,9
20006389919,4,4,70.0,3.0,7,0,1,3,4,4,8
20006389924,4,3,80.0,3.0,4,0,1,3,4,4,9
20006389926,4,3,140.0,3.0,4,0,1,3,4,4,9
20006389929,4,3,90.0,3.0,4,1,1,3,4,4,9
20006389932,4,3,100.0,3.0,4,1,1,3,4,4,9
20006389935,4,3,80.0,3.0,4,1,1,3,4,4,9
20006390021,4,4,200.0,3.0,4,1,1,3,4,4,9
20006390023,5,3,80.0,3.0,1,0,1,3,4,4,5
20006390025,4,3,85.0,3.0,4,1,1,3,4,4,8
20006390030,4,4,100.0,3.0,4,1,1,3,4,4,7
20006390032,4,4,130.0,3.0,4,1,0,3,4,4,9
20006390035,4,4,160.0,3.0,4,1,0,3,4,4,10
20006390120,0,3,85.0,3.0,4,1,1,3,4,4,9
20006390121,0,3,60.0,3.0,4,1,1,3,4,4,9
20006390125,4,4,100.0,3.0,4,1,1,3,4,4,9
20006390128,4,4,120.0,3.0,4,1,1,3,4,4,10
20006390132,0,3,80.0,3.0,4,1,0,3,4,4,7
20006390135,4,4,140.0,3.0,4,1,1,3,4,4,10
20006390219,4,3,80.0,3.0,4,0,1,3,4,4,4
20006390220,4,4,120.0,3.0,4,1,1,3,4,4,10
20006390225,4,3,85.0,3.0,4,1,1,3,4,4,10
20006390227,4,4,90.0,3.0,4,1,1,3,4,4,9
20006390232,4,4,80.0,3.0,4,1,0,3,4,4,8
20006390235,4,3,100.0,3.0,4,0,0,3,4,4,5
20006390319,4,3,60.0,3.0,4,1,0,3,4,4,7
20006390322,4,3,80.0,3.0,4,1,1,3,4,4,5
20006390326,0,3,60.0,3.0,4,1,0,3,4,4,4
20006390329,4,3,120.0,3.0,1,0,1,2,5,1,5
20006390332,4,3,60.0,3.0,4,0,0,3,4,4,4
20006390335,4,3,70.0,3.0,3,0,0,3,4,4,8
20006390419,4,4,80.0,3.0,7,0,0,3,4,4,5
20006390423,4,3,50.0,3.0,7,0,0,3,4,4,4
20006390425,4,3,60.0,3.0,3,0,0,3,4,4,7
20006390429,4,3,85.0,3.0,3,0,0,3,4,4,8
20006390432,4,4,100.0,3.0,7,1,0,3,4,4,6
20006390435,4,4,90.0,3.0,4,0,0,3,4,4,3
20006390522,4,4,110.0,3.0,4,0,0,3,4,4,7
20006390524,4,4,150.0,3.0,3,1,1,3,4,4,9
20006390525,4,3,60.0,3.0,4,0,0,3,4,4,3
20006390527,4,4,150.0,3.0,1,1,0,3,4,4,8
20006390532,4,5,110.0,3.0,3,0,0,3,4,4,6
20006390535,4,4,100.0,3.0,4,1,0,3,4,4,8
20006390620,4,3,90.0,3.0,4,0,0,3,4,4,6
20006390622,4,6,220.0,3.0,4,1,0,3,4,4,8
20006390626,4,4,85.0,3.0,7,1,0,3,4,4,7
20006390629,0,4,80.0,3.0,7,0,0,3,4,4,7
20006390632,4,4,120.0,3.0,7,0,0,3,4,4,9
20006390721,4,3,60.0,3.0,7,1,1,3,4,4,6
20006390722,4,3,65.0,3.0,3,0,0,3,4,4,4
20006390728,4,4,65.0,3.0,3,0,0,3,4,4,4
20006390729,4,4,60.0,3.0,4,1,1,3,4,4,8
20006390732,4,4,100.0,3.0,1,0,0,3,4,4,4
20006390735,4,4,90.0,3.0,1,0,0,3,4,4,7
20006390819,0,2,15.0,3.0,3,0,1,3,4,4,8
20006390820,4,4,50.0,3.0,3,0,1,3,4,4,6
20006390826,4,3,80.0,3.0,4,0,0,3,4,4,6
20006390827,4,4,90.0,3.0,4,0,1,3,4,4,3
20006390832,4,3,70.0,3.0,4,0,0,3,4,4,3
20006390835,4,3,120.0,3.0,4,0,1,3,4,4,7
20007390921,4,3,75.0,3.0,4,0,1,3,4,4,9
20007390922,5,3,80.0,1.0,4,0,1,3,4,4,7
20007390926,4,3,90.0,3.0,4,0,1,3,4,4,6
20007390929,4,4,80.0,3.0,1,0,0,3,4,4,8
20007390932,4,3,100.0,3.0,4,1,1,3,4,4,7
20007390935,4,3,100.0,3.0,4,0,0,3,4,4,7
20007391021,4,4,100.0,3.0,4,1,0,3,4,4,8
20007391023,4,4,100.0,3.0,4,1,0,3,4,4,10
20007391026,4,3,73.0,3.0,4,0,0,3,4,4,7
20007391029,4,3,80.0,3.0,4,0,0,3,4,4,7
20007391032,4,4,110.0,3.0,4,0,1,3,4,4,8
20007391035,4,3,90.0,3.0,4,1,0,3,4,4,8
20007391120,4,4,90.0,3.0,4,0,1,3,4,4,7
20007391123,4,4,120.0,3.0,4,0,0,3,4,4,7
20007391125,4,3,100.0,3.0,4,1,1,3,4,4,7
20007391130,4,4,80.0,3.0,4,0,0,3,4,4,7
20007391132,4,4,110.0,3.0,4,0,1,3,4,4,5
20007391135,0,3,80.0,3.0,4,0,0,3,4,4,8
20007391219,0,4,140.0,3.0,1,1,0,3,4,4,5
20007391220,4,5,150.0,3.0,7,0,1,3,4,4,9
20007391226,4,3,70.0,3.0,4,0,1,3,4,4,6
20007391229,4,4,80.0,3.0,4,1,1,3,4,4,6
20007391232,4,4,100.0,3.0,4,0,1,3,4,4,6
20007391235,4,4,120.0,3.0,4,1,1,3,4,4,8
20007391322,4,3,70.0,3.0,4,0,1,3,4,4,6
20007391323,4,4,90.0,3.0,1,0,0,3,4,4,5
20007391329,4,2,12.0,3.0,4,0,0,3,4,4,2
20007391330,4,3,90.0,3.0,4,0,0,3,4,4,7
20007391332,5,3,50.0,3.0,4,1,0,3,4,4,6
20007391335,4,4,85.0,3.0,4,0,1,3,4,4,5
