member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst
4,2,2,20.25,3,1,3,4,1
4,1,3,44.75,2,0,6,0,1
2,1,1,51.5,2,0,3,4,1
2,1,1,61.5,0,0,6,1,1
1,1,0,44.0,1,0,3,4,0
4,2,2,16.25,2,1,6,5,1
3,2,1,26.333333333333332,3,1,9,4,1
2,1,1,71.5,1,0,7,4,1
4,1,3,31.5,4,2,9,3,1
5,4,1,20.8,4,2,3,3,2
6,3,3,34.833333333333336,6,2,3,4,1
3,2,1,48.333333333333336,1,0,6,4,1
2,1,1,59.0,1,0,3,4,1
4,3,1,29.0,4,2,2,3,1
4,2,2,20.25,3,1,3,4,1
4,3,1,22.0,3,1,9,4,1
5,2,3,28.0,4,2,3,3,2
4,1,3,28.25,3,0,3,0,1
4,1,3,31.5,2,2,6,3,1
4,2,2,29.25,4,2,9,3,1
4,2,2,22.25,3,1,3,4,1
3,1,2,45.666666666666664,2,0,3,0,1
2,1,1,70.0,0,0,6,4,1
2,1,1,57.5,0,0,6,4,1
4,2,2,20.25,3,1,2,4,1
5,3,2,33.6,4,1,3,4,1
4,1,3,24.25,4,2,9,3,1
3,1,2,40.0,3,0,9,0,1
4,3,1,36.75,3,1,9,2,1
5,1,4,21.4,5,3,9,3,2
3,1,2,21.333333333333332,2,0,9,4,1
3,1,2,14.333333333333334,2,1,9,1,2
2,1,1,52.0,0,0,6,4,1
2,1,1,55.0,1,0,3,4,1
2,1,1,57.5,1,0,3,4,1
3,2,1,44.666666666666664,2,1,3,4,1
5,3,2,18.8,4,2,3,3,2
3,2,1,28.666666666666668,3,1,9,5,1
4,3,1,20.75,3,1,0,4,1
4,2,2,42.75,3,0,9,1,2
2,1,1,65.0,2,0,3,1,1
1,0,1,58.0,1,0,3,1,2
3,2,1,30.333333333333332,3,1,3,4,1
4,2,2,20.5,3,1,2,4,1
3,2,1,20.0,2,0,9,4,1
3,2,1,55.333333333333336,2,0,7,4,1
1,0,1,70.0,0,0,6,1,3
5,2,3,26.6,5,2,3,0,2
4,3,1,43.75,3,0,3,4,1
2,1,1,60.5,1,0,3,4,1
2,1,1,50.0,0,0,6,4,1
3,2,1,20.666666666666668,2,0,9,4,1
4,3,1,29.25,4,2,3,3,1
5,4,1,25.8,5,1,9,5,2
3,2,1,34.333333333333336,3,1,3,4,1
5,1,4,21.4,4,2,9,3,2
4,3,1,36.0,2,1,6,4,1
4,2,2,25.0,3,1,3,4,1
5,1,4,23.8,4,1,2,0,2
2,1,1,54.5,2,0,9,4,1
1,1,0,76.0,0,0,6,1,3
3,2,1,24.666666666666668,3,1,3,4,1
4,3,1,49.5,2,0,6,4,1
3,1,2,44.0,1,0,6,4,2
4,2,2,24.25,3,1,3,4,1
4,3,1,34.0,4,1,3,4,1
4,1,3,47.25,4,0,3,0,1
5,3,2,19.6,3,2,9,5,2
2,1,1,55.0,2,0,3,4,1
7,4,3,31.0,5,3,3,3,2
4,2,2,23.5,4,2,2,3,1
2,1,1,72.0,1,0,3,1,1
3,1,2,49.0,1,0,6,0,1
3,2,1,43.0,3,0,9,4,1
4,1,3,28.25,4,1,3,0,1
2,1,1,55.0,0,0,6,4,1
3,2,1,48.666666666666664,3,1,3,4,1
3,2,1,48.333333333333336,1,0,6,4,1
5,3,2,23.4,2,0,6,0,1
6,4,2,36.5,4,0,3,4,1
2,1,1,63.5,0,0,6,4,1
4,2,2,29.75,3,1,3,4,1
8,4,4,24.5,8,3,3,4,2
4,2,2,19.75,3,1,3,4,1
4,1,3,23.5,3,1,3,4,1
4,2,2,36.75,4,1,3,5,1
4,2,2,23.0,3,1,2,4,1
7,4,3,29.857142857142858,5,1,3,4,1
5,3,2,21.0,4,2,1,3,2
4,3,1,36.25,4,1,3,4,1
2,1,1,43.0,0,0,6,1,3
3,2,1,43.666666666666664,2,1,3,4,1
4,3,1,31.75,4,2,3,3,1
5,2,3,24.8,5,2,3,0,2
5,3,2,25.0,5,1,3,0,1
2,1,1,70.0,1,0,7,1,1
5,4,1,23.4,4,2,2,3,2
5,3,2,29.8,5,0,3,4,2
5,3,2,22.0,5,3,3,3,2
2,1,1,63.0,1,0,3,4,1
4,2,2,26.0,4,2,3,3,1
2,1,1,36.0,2,0,0,4,1
4,2,2,27.5,4,2,3,3,1
5,2,3,26.0,4,2,3,0,2
3,1,2,17.0,2,0,9,4,1
2,1,1,60.5,0,0,6,4,1
6,5,1,16.333333333333332,5,3,3,3,2
3,2,1,50.666666666666664,2,0,3,4,1
4,3,1,17.25,3,1,9,4,1
3,1,2,25.666666666666668,2,0,0,4,1
6,3,3,20.333333333333332,6,4,3,3,2
5,3,2,18.8,4,2,3,3,2
4,3,1,29.0,4,2,4,3,1
5,2,3,21.4,4,2,3,5,2
6,2,4,20.0,4,2,3,3,2
3,2,1,48.333333333333336,2,0,3,4,1
3,2,1,51.0,3,0,9,4,1
2,1,1,74.0,2,0,3,1,1
4,2,2,30.75,4,2,9,3,1
4,1,3,26.25,4,2,3,3,1
1,0,1,53.0,1,0,3,1,3
4,1,3,29.5,4,2,5,3,1
5,4,1,32.2,5,2,9,3,2
5,2,3,19.0,4,2,9,3,2
3,2,1,21.0,2,0,9,4,1
2,1,1,44.5,2,0,3,4,0
2,1,1,85.0,1,0,7,4,1
5,2,3,24.4,5,2,9,0,2
2,1,1,49.5,1,0,6,4,3
2,1,1,59.0,0,0,6,4,1
3,2,1,34.666666666666664,1,1,6,4,1
2,1,1,31.0,2,0,2,4,1
2,1,1,55.5,2,0,3,1,1
4,1,3,53.25,3,1,2,4,1
2,1,1,88.0,0,0,6,1,1
1,1,0,61.0,1,0,3,4,3
2,1,1,63.5,2,0,3,1,1
2,1,1,64.0,1,0,6,1,3
2,1,1,74.5,0,0,6,1,1
4,2,2,19.75,3,1,2,4,1
3,1,2,63.0,2,0,6,4,1
3,2,1,28.666666666666668,2,0,3,4,1
4,1,3,21.25,3,1,3,4,1
4,2,2,37.0,4,2,3,3,1
2,0,2,39.5,2,1,3,1,3
4,3,1,20.5,3,1,1,4,1
2,1,1,57.0,2,0,2,1,1
2,1,1,70.0,1,0,3,1,1
4,3,1,31.5,3,0,3,4,1
4,2,2,23.5,4,2,3,3,1
5,4,1,30.8,4,1,6,4,2
5,2,3,19.8,4,2,3,3,2
3,1,2,68.66666666666667,1,0,6,4,1
6,4,2,24.0,4,1,3,4,2
4,1,3,17.0,2,0,3,5,1
4,2,2,28.0,3,0,3,0,1
5,3,2,23.6,4,1,3,2,2
1,0,1,72.0,0,0,6,1,3
5,2,3,20.8,5,3,3,3,2
2,0,2,29.5,2,1,2,5,0
3,2,1,35.666666666666664,3,1,2,5,1
3,1,2,25.0,2,0,3,4,1
3,2,1,55.666666666666664,1,0,6,4,1
5,2,3,28.4,5,3,3,3,2
2,1,1,56.0,1,0,3,4,1
1,0,1,85.0,0,0,6,1,3
5,3,2,51.4,3,0,6,4,2
3,2,1,47.333333333333336,1,0,6,4,1
3,1,2,45.0,2,1,3,4,1
3,1,2,49.333333333333336,2,0,3,4,1
4,1,3,18.5,3,1,5,4,1
3,2,1,33.333333333333336,3,1,3,4,1
2,1,1,50.0,2,0,3,4,1
3,2,1,25.333333333333332,2,0,9,4,1
1,0,1,75.0,0,0,6,1,3
3,2,1,26.0,2,0,3,1,1
2,1,1,55.5,1,0,3,4,1
3,2,1,20.666666666666668,2,0,3,5,1
6,3,3,41.166666666666664,5,0,0,4,2
3,2,1,46.333333333333336,1,0,6,4,1
5,3,2,19.2,4,2,9,3,2
3,2,1,41.666666666666664,2,0,6,4,1
3,1,2,67.66666666666667,1,0,6,0,1
4,2,2,22.5,3,1,3,4,1
2,1,1,83.0,1,0,3,1,1
3,2,1,25.333333333333332,3,1,3,4,1
2,1,1,57.0,0,0,6,4,1
2,1,1,43.0,2,0,3,4,1
1,0,1,75.0,0,0,6,1,3
3,1,2,47.0,2,0,0,4,2
1,0,1,55.0,1,0,3,1,3
4,3,1,39.25,4,0,2,4,1
3,2,1,38.333333333333336,3,1,9,4,1
3,1,2,47.666666666666664,3,0,3,0,1
4,2,2,19.25,3,1,9,4,1
4,2,2,17.0,3,1,9,4,1
2,1,1,75.0,0,0,6,1,1
4,2,2,24.0,3,1,3,4,1
4,2,2,31.0,4,2,2,3,1
1,0,1,69.0,0,0,6,1,3
3,2,1,50.666666666666664,3,0,2,4,1
2,1,1,52.0,2,0,3,4,1
2,1,1,26.0,2,0,2,4,1
3,1,2,53.666666666666664,3,0,9,0,1
3,1,2,37.0,3,0,3,0,1
1,0,1,77.0,0,0,6,1,3
4,1,3,18.5,3,1,3,4,1
2,1,1,62.0,2,0,3,1,1
2,1,1,52.0,2,0,9,4,1
1,0,1,74.0,0,0,6,1,3
1,0,1,52.0,0,0,6,1,2
2,1,1,77.0,0,0,6,1,1
2,1,1,59.5,1,0,9,4,1
2,1,1,60.5,2,0,9,4,1
3,1,2,32.333333333333336,3,1,9,4,1
2,1,1,56.5,2,0,3,4,1
2,1,1,58.0,0,0,6,1,1
2,1,1,69.5,0,0,6,1,1
4,2,2,39.0,4,0,3,4,1
3,2,1,20.666666666666668,2,0,9,4,1
5,2,3,23.8,5,3,3,3,2
4,2,2,29.0,4,2,2,3,1
4,3,1,27.5,4,1,9,4,1
4,2,2,19.75,3,0,2,4,1
3,2,1,26.666666666666668,3,1,2,4,1
2,1,1,45.5,2,0,9,4,1
3,1,2,43.333333333333336,3,1,9,4,1
2,1,1,61.5,0,0,6,4,1
1,0,1,70.0,0,0,6,1,3
3,2,1,56.333333333333336,1,0,6,1,1
3,2,1,48.0,3,0,9,1,1
4,3,1,33.5,4,1,3,4,1
4,1,3,39.75,4,2,3,3,1
1,1,0,61.0,1,0,3,1,1
4,3,1,38.5,4,1,9,4,1
1,0,1,64.0,1,0,3,1,3
1,0,1,77.0,0,0,6,1,3
3,0,3,27.0,3,2,3,3,2
3,1,2,48.666666666666664,3,0,3,0,1
3,2,1,31.0,3,1,3,4,2
1,0,1,56.0,0,0,6,4,1
3,1,2,67.0,1,0,6,0,1
3,2,1,28.0,3,1,9,4,1
4,1,3,21.0,3,1,3,4,1
3,2,1,25.0,3,1,9,4,1
2,1,1,66.5,0,0,6,1,1
3,1,2,47.333333333333336,2,0,3,0,1
5,2,3,25.2,5,3,3,3,2
4,2,2,18.75,3,1,2,4,1
1,0,1,77.0,0,0,6,1,3
4,3,1,21.5,4,2,3,3,1
4,1,3,32.0,4,0,3,0,1
2,1,1,65.5,0,0,6,4,1
2,1,1,63.0,0,0,6,1,1
4,1,3,24.0,4,2,9,3,1
4,3,1,18.25,3,1,4,4,1
2,1,1,65.0,0,0,6,1,1
2,1,1,57.0,1,0,3,4,1
1,0,1,56.0,0,0,6,1,3
2,1,1,55.5,2,0,5,4,1
4,1,3,41.0,3,1,9,4,1
3,1,2,23.666666666666668,1,0,6,4,1
3,2,1,42.666666666666664,1,0,6,4,1
4,2,2,23.5,1,0,6,4,1
2,1,1,49.5,1,0,3,4,1
4,3,1,17.25,3,1,3,4,1
3,2,1,40.666666666666664,3,0,3,4,1
2,1,1,58.5,2,0,3,1,1
2,1,1,61.5,0,0,6,4,1
3,1,2,29.333333333333332,3,0,3,4,1
2,1,1,58.5,0,0,6,4,1
2,1,1,80.0,0,0,6,1,1
4,1,3,23.5,3,1,3,4,1
2,1,1,56.0,0,0,6,1,1
4,2,2,19.25,3,1,9,4,1
3,1,2,18.666666666666668,2,0,9,4,1
1,0,1,58.0,1,0,3,1,3
2,0,2,28.0,2,1,2,1,1
4,2,2,21.75,3,1,9,4,1
3,2,1,43.0,3,0,3,4,1
3,2,1,48.666666666666664,3,0,3,4,1
4,2,2,48.25,3,0,3,4,1
3,1,2,50.333333333333336,3,0,2,0,1
4,2,2,24.25,4,2,3,4,1
2,1,1,81.0,1,0,9,1,1
3,2,1,66.66666666666667,2,0,3,4,1
2,1,1,55.0,1,0,6,4,1
1,0,1,86.0,0,0,6,1,3
1,0,1,64.0,0,0,6,1,3
2,1,1,64.5,2,0,3,4,1
1,0,1,73.0,0,0,6,1,3
3,2,1,26.0,1,0,6,4,1
4,2,2,33.0,4,0,9,0,1
5,2,3,37.0,5,0,2,0,1
1,0,1,72.0,0,0,6,1,3
1,1,0,47.0,1,0,3,4,0
4,2,2,29.5,4,2,3,3,1
3,1,2,44.666666666666664,3,0,3,0,1
4,3,1,19.25,3,1,4,4,1
3,2,1,42.666666666666664,2,0,6,4,1
2,1,1,74.5,1,0,9,4,1
2,0,2,35.5,2,1,2,1,0
1,1,0,72.0,0,0,6,1,3
5,2,3,42.0,4,2,9,4,1
4,3,1,33.5,4,1,9,4,1
2,1,1,58.5,1,0,6,1,3
4,2,2,37.0,4,2,0,3,1
3,1,2,49.666666666666664,3,0,2,0,1
2,1,1,59.0,2,0,2,1,1
4,2,2,41.5,4,1,1,4,1
3,2,1,30.333333333333332,3,1,3,4,1
1,0,1,76.0,0,0,6,1,3
4,1,3,45.0,3,0,3,4,1
3,2,1,35.666666666666664,3,1,4,4,1
5,2,3,35.2,4,2,9,3,1
4,3,1,33.25,4,1,3,1,1
4,3,1,37.75,4,0,3,4,1
2,1,1,54.5,2,0,9,4,1
2,1,1,77.0,0,0,6,1,1
3,2,1,34.333333333333336,3,1,3,4,1
3,2,1,24.666666666666668,3,0,3,1,2
3,1,2,29.666666666666668,3,1,3,4,1
2,1,1,68.5,2,0,3,1,1
2,1,1,68.5,0,0,6,1,1
3,2,1,45.0,3,0,9,4,1
2,1,1,79.0,1,0,6,1,1
1,1,0,92.0,0,0,6,1,3
2,1,1,51.0,2,0,4,4,1
1,0,1,72.0,0,0,6,1,3
1,0,1,72.0,0,0,6,1,3
3,2,1,35.0,3,1,1,4,1
2,1,1,63.0,0,0,6,1,1
1,0,1,60.0,0,0,6,1,3
3,2,1,44.666666666666664,3,0,3,4,1
1,0,1,67.0,0,0,6,1,3
3,1,2,37.666666666666664,3,0,2,0,1
1,0,1,63.0,0,0,6,1,3
1,0,1,59.0,0,0,6,1,3
2,1,1,69.0,1,0,3,1,1
2,1,1,56.5,1,0,9,4,1
1,1,0,36.0,0,0,6,1,2
3,2,1,65.66666666666667,0,0,6,1,1
1,0,1,65.0,0,0,6,1,3
3,1,2,56.0,1,0,6,0,1
1,1,0,69.0,0,0,6,1,3
3,2,1,27.333333333333332,2,0,3,4,1
2,1,1,68.5,2,0,3,1,1
3,2,1,25.0,2,1,3,4,1
4,2,2,30.5,3,2,6,4,2
4,2,2,46.0,3,0,3,0,1
2,1,1,68.5,1,0,3,1,1
5,3,2,25.2,4,1,3,5,2
1,0,1,65.0,0,0,6,1,3
3,2,1,25.333333333333332,3,1,9,4,1
4,2,2,27.0,4,2,3,3,1
1,0,1,69.0,0,0,6,1,3
2,1,1,54.0,2,0,3,4,1
4,1,3,47.25,3,0,3,0,1
3,2,1,40.333333333333336,3,0,3,4,1
1,0,1,51.0,1,0,4,1,3
4,1,3,23.25,4,2,9,3,1
4,2,2,18.0,2,0,9,5,1
3,1,2,27.666666666666668,3,1,2,4,1
2,1,1,51.0,2,0,9,1,3
2,0,2,63.5,1,0,6,1,2
2,0,2,41.5,2,1,9,1,3
2,1,1,55.0,2,0,4,4,1
1,0,1,79.0,0,0,6,1,3
2,1,1,84.0,2,0,3,1,1
3,1,2,60.0,2,0,3,0,1
3,2,1,38.666666666666664,3,1,3,4,1
2,1,1,58.5,2,0,1,4,1
2,0,2,64.5,1,0,6,1,3
2,1,1,52.5,2,0,2,4,1
2,1,1,51.5,2,0,9,4,1
2,1,1,65.0,2,0,4,1,1
4,3,1,33.75,3,0,3,4,1
3,2,1,39.666666666666664,3,1,2,4,1
3,2,1,25.0,2,0,2,4,1
2,1,1,30.5,2,1,2,4,2
1,1,0,82.0,0,0,6,1,3
3,2,1,33.333333333333336,3,1,3,4,1
4,3,1,24.5,4,2,2,3,1
2,1,1,75.0,1,0,9,1,1
1,0,1,48.0,1,0,9,1,2
4,2,2,32.5,4,2,0,3,1
3,1,2,24.333333333333332,3,1,1,4,1
2,1,1,62.0,2,0,3,1,1
3,3,0,34.333333333333336,3,0,3,5,2
3,0,3,68.0,1,0,6,1,2
1,0,1,76.0,1,0,9,1,3
2,1,1,63.5,2,0,9,1,1
4,2,2,28.0,4,1,2,4,1
3,2,1,47.666666666666664,3,1,9,4,1
4,2,2,27.0,4,2,2,3,1
2,1,1,52.5,2,0,3,1,1
1,0,1,76.0,0,0,6,1,3
2,1,1,66.5,2,0,2,1,1
2,1,1,44.5,2,0,3,1,1
1,0,1,83.0,0,0,6,1,3
2,1,1,66.5,0,0,6,1,1
3,2,1,25.0,2,0,2,4,1
1,0,1,76.0,0,0,6,1,3
2,1,1,70.0,1,0,6,1,1
1,0,1,87.0,0,0,6,1,3
2,1,1,62.0,1,0,3,1,1
1,0,1,71.0,0,0,6,1,3
1,0,1,62.0,1,0,3,4,3
4,3,1,20.75,4,2,3,3,1
3,1,2,25.666666666666668,3,1,3,4,1
2,1,1,61.5,2,0,3,1,1
3,0,3,29.0,2,2,6,3,2
1,0,1,73.0,0,0,6,1,3
3,2,1,38.666666666666664,2,0,3,4,1
3,1,2,43.333333333333336,3,0,9,0,1
1,0,1,84.0,0,0,6,1,3
2,1,1,27.5,2,0,4,4,1
2,1,1,66.5,0,0,6,1,1
1,0,1,85.0,0,0,6,1,3
1,0,1,65.0,0,0,6,1,3
1,1,0,71.0,1,0,9,1,3
1,0,1,50.0,1,0,3,1,3
2,1,1,50.0,2,0,3,4,1
3,2,1,24.0,3,1,3,4,1
4,2,2,32.25,4,1,9,0,1
5,3,2,35.8,5,1,3,4,2
2,0,2,47.0,2,0,3,1,3
3,0,3,27.333333333333332,3,1,3,1,2
2,1,1,68.0,2,0,3,1,1
3,1,2,63.666666666666664,1,0,6,0,1
3,2,1,44.666666666666664,3,0,3,1,1
1,0,1,71.0,0,0,6,1,3
5,4,1,42.4,4,0,3,4,2
3,1,2,56.333333333333336,2,0,3,1,1
2,1,1,57.5,2,0,3,4,1
2,1,1,64.5,0,0,6,4,1
1,1,0,79.0,0,0,6,1,3
1,1,0,63.0,1,0,3,1,3
2,1,1,55.5,2,0,4,4,1
1,0,1,77.0,0,0,6,1,3
2,1,1,60.0,2,0,4,4,1
2,1,1,59.5,1,0,6,4,1
2,1,1,65.5,2,0,3,1,1
4,2,2,29.5,4,2,2,3,1
3,1,2,28.666666666666668,3,0,2,1,2
2,1,1,57.0,2,0,3,4,1
2,1,1,57.0,2,0,3,1,1
4,2,2,36.5,4,1,3,4,1
3,1,2,33.0,3,1,3,4,1
2,1,1,44.5,1,0,6,1,3
1,0,1,78.0,0,0,6,1,3
1,0,1,63.0,1,0,3,1,3
1,0,1,64.0,0,0,6,1,3
3,1,2,54.666666666666664,2,0,6,1,3
2,1,1,64.5,1,0,3,4,1
3,2,1,36.0,1,0,6,4,1
2,1,1,80.5,0,0,6,4,1
2,1,1,68.0,1,0,3,1,1
2,1,1,60.0,1,0,6,4,3
3,2,1,40.0,3,0,3,4,1
1,0,1,76.0,0,0,6,1,3
3,2,1,41.333333333333336,3,0,3,4,1
4,2,2,41.25,4,1,2,0,1
2,1,1,49.5,1,0,6,1,3
4,3,1,32.75,4,1,3,4,1
1,0,1,79.0,0,0,6,1,3
2,1,1,55.0,2,0,4,1,1
2,1,1,67.0,2,0,3,1,1
3,1,2,28.0,3,1,2,4,1
2,0,2,41.0,2,0,3,1,3
3,1,2,26.333333333333332,3,1,2,4,1
4,1,3,19.5,3,1,2,4,1
4,2,2,20.0,3,1,3,4,1
2,1,1,51.0,2,0,3,4,1
3,1,2,44.333333333333336,2,0,6,1,2
2,1,1,58.0,2,0,2,1,1
2,1,1,60.5,1,0,9,4,1
2,1,1,74.5,0,0,6,4,1
1,0,1,73.0,0,0,6,1,3
2,1,1,72.5,1,0,3,1,1
1,0,1,72.0,0,0,6,1,3
3,2,1,47.0,3,0,3,1,1
3,2,1,39.0,3,0,2,1,1
2,1,1,62.5,1,0,4,4,1
3,2,1,36.333333333333336,3,1,9,4,1
2,1,1,62.5,0,0,6,1,1
1,0,1,76.0,0,0,6,1,3
1,0,1,92.0,0,0,6,1,3
4,2,2,30.0,4,1,3,0,1
2,1,1,73.5,0,0,6,1,1
4,0,4,27.75,4,2,2,3,2
3,1,2,21.0,2,0,2,4,1
1,0,1,58.0,0,0,6,1,3
2,0,2,65.0,1,0,6,1,3
3,1,2,42.0,3,0,3,0,1
1,1,0,65.0,1,0,3,1,3
3,0,3,55.666666666666664,2,0,6,1,2
2,1,1,46.5,1,0,9,4,0
1,0,1,65.0,0,0,6,1,3
3,2,1,47.333333333333336,2,0,4,4,1
4,1,3,24.75,2,2,6,4,1
4,2,2,33.75,4,1,2,4,1
2,1,1,74.5,0,0,6,4,1
4,2,2,34.5,4,1,3,4,1
1,1,0,59.0,0,0,6,4,2
1,1,0,73.0,0,0,6,1,3
4,2,2,18.25,3,1,9,4,1
4,1,3,36.0,4,1,3,0,1
1,1,0,76.0,0,0,6,1,3
3,2,1,37.333333333333336,3,0,9,4,1
3,2,1,33.0,2,1,9,4,1
4,2,2,34.75,1,0,6,4,1
3,1,2,28.666666666666668,3,1,1,4,1
3,2,1,29.666666666666668,3,1,3,4,1
2,1,1,60.5,1,0,7,1,1
2,1,1,66.5,1,0,2,1,1
1,0,1,81.0,0,0,6,1,3
1,0,1,68.0,1,0,3,1,3
2,1,1,55.5,2,0,3,1,1
3,2,1,51.666666666666664,3,0,3,1,1
2,0,2,31.0,2,1,2,1,3
1,0,1,59.0,1,0,3,1,2
2,1,1,66.5,1,0,3,4,1
1,0,1,77.0,0,0,6,1,3
2,1,1,71.5,1,0,6,1,3
3,2,1,32.0,3,1,3,4,1
2,1,1,44.0,2,0,2,4,0
1,0,1,45.0,1,0,2,1,2
3,1,2,37.666666666666664,3,0,9,1,3
3,0,3,52.0,3,0,3,0,2
3,2,1,41.333333333333336,3,0,9,4,1
2,1,1,59.5,1,0,9,1,1
2,1,1,50.5,2,0,9,4,1
1,1,0,82.0,0,0,6,1,3
2,1,1,51.5,1,0,6,1,3
3,2,1,43.333333333333336,1,0,6,4,1
4,1,3,32.5,4,2,3,3,1
1,0,1,73.0,1,0,3,1,3
1,1,0,53.0,1,0,3,4,0
3,2,1,35.0,3,1,2,4,1
4,1,3,29.25,4,2,3,4,1
4,3,1,30.75,4,2,3,3,1
4,2,2,21.0,3,1,9,4,1
1,0,1,92.0,0,0,6,1,3
5,2,3,44.8,2,0,6,4,1
3,2,1,27.333333333333332,3,1,9,4,1
2,1,1,60.5,2,0,9,1,1
2,1,1,75.5,0,0,6,1,1
2,1,1,55.0,2,0,3,4,1
3,1,2,34.0,3,1,3,4,1
2,1,1,62.5,0,0,6,1,1
3,1,2,30.0,3,1,9,4,1
3,1,2,45.666666666666664,1,0,6,0,1
4,3,1,24.0,4,2,2,3,1
2,1,1,63.0,2,0,3,1,1
2,1,1,74.0,0,0,6,1,1
1,0,1,71.0,0,0,6,1,3
2,1,1,34.0,1,1,6,1,3
3,1,2,25.0,3,1,9,4,1
3,1,2,23.333333333333332,3,1,2,4,1
2,1,1,59.0,2,0,3,1,1
2,1,1,54.0,2,0,3,4,1
1,1,0,86.0,1,0,3,1,3
2,1,1,61.5,2,0,3,4,1
2,1,1,63.0,1,0,6,1,3
3,1,2,41.666666666666664,2,0,6,1,2
1,0,1,76.0,0,0,6,1,3
2,1,1,68.0,2,0,2,4,1
4,3,1,32.25,4,1,9,4,1
1,0,1,67.0,1,0,3,1,3
4,2,2,45.0,2,0,6,0,1
2,1,1,70.0,2,0,3,1,1
4,1,3,30.0,3,0,9,4,1
3,1,2,46.0,3,0,2,0,1
4,2,2,21.25,3,1,2,4,1
3,2,1,35.0,3,1,3,4,1
1,0,1,71.0,0,0,6,1,1
2,1,1,72.0,2,0,3,4,1
1,1,0,64.0,0,0,6,1,3
2,1,1,51.0,1,0,6,1,3
2,1,1,21.0,2,1,3,0,1
2,1,1,72.0,0,0,6,4,1
4,2,2,40.0,4,0,2,4,1
2,1,1,35.0,2,0,2,4,1
2,1,1,42.0,2,0,9,1,1
1,0,1,50.0,1,0,0,1,2
2,0,2,51.0,1,0,6,1,2
4,3,1,28.0,4,1,3,4,1
1,0,1,83.0,0,0,6,1,3
4,1,3,23.25,4,3,4,3,2
4,3,1,35.5,4,1,0,4,1
3,2,1,35.666666666666664,2,0,6,4,2
3,2,1,28.333333333333332,3,1,9,4,1
2,1,1,58.0,2,0,3,1,1
4,3,1,25.25,3,1,9,4,1
4,2,2,25.75,4,2,3,4,1
4,2,2,36.75,4,1,9,4,1
4,2,2,30.75,4,2,3,3,1
4,3,1,31.25,4,1,3,4,1
6,4,2,37.0,3,1,6,0,1
3,2,1,25.333333333333332,2,0,2,4,1
5,1,4,30.4,5,2,9,0,1
4,3,1,36.0,4,0,9,4,1
4,1,3,39.25,3,1,2,0,1
2,1,1,58.5,0,0,6,4,1
2,1,1,60.5,1,0,3,4,1
4,1,3,19.0,2,0,6,5,1
4,3,1,23.0,4,2,3,4,1
4,2,2,25.25,4,1,3,4,1
3,2,1,49.0,1,0,6,4,1
3,2,1,41.0,3,1,3,4,1
2,1,1,69.0,1,0,3,1,1
2,1,1,56.5,1,0,3,4,1
3,2,1,54.666666666666664,2,0,3,4,1
2,1,1,59.0,1,0,3,4,1
3,2,1,26.0,3,1,9,4,1
4,2,2,43.75,3,0,3,4,1
3,2,1,31.333333333333332,3,0,9,4,3
5,3,2,40.0,4,0,3,0,1
1,0,1,72.0,0,0,6,2,3
4,1,3,49.75,4,0,0,4,1
2,1,1,71.0,0,0,6,1,1
2,1,1,58.5,0,0,6,4,1
3,2,1,49.333333333333336,2,0,6,4,1
3,2,1,25.333333333333332,3,1,2,4,1
4,2,2,31.0,4,1,9,4,1
2,1,1,76.0,1,0,3,1,1
4,1,3,26.0,4,2,3,3,1
3,2,1,30.0,3,1,9,4,1
3,2,1,32.666666666666664,3,1,9,4,1
2,1,1,57.5,0,0,6,4,1
2,1,1,45.0,1,0,6,4,3
3,2,1,35.666666666666664,3,1,9,4,1
3,2,1,21.0,3,1,4,4,1
7,3,4,30.142857142857142,6,0,9,0,1
6,3,3,33.166666666666664,4,0,6,4,1
2,1,1,76.5,0,0,6,4,1
2,1,1,68.5,0,0,6,4,1
2,1,1,59.5,1,0,9,4,1
2,1,1,55.0,2,0,9,4,1
3,2,1,49.333333333333336,1,0,6,4,1
2,1,1,54.5,0,0,6,4,1
2,1,1,60.0,0,0,6,2,1
4,3,1,26.0,4,2,9,3,1
2,1,1,55.0,2,0,9,1,1
4,2,2,26.75,4,2,3,3,1
4,2,2,27.75,4,2,2,4,1
4,2,2,21.75,3,1,2,4,1
3,2,1,32.333333333333336,3,1,3,4,1
2,1,1,50.0,1,0,3,4,1
5,3,2,21.4,5,3,3,3,2
4,2,2,20.0,3,1,3,4,1
1,0,1,64.0,0,0,6,1,3
5,2,3,25.6,5,3,2,3,2
1,1,0,58.0,1,0,2,4,0
3,1,2,45.0,3,1,2,4,1
2,1,1,73.5,1,0,7,4,1
3,2,1,53.0,3,0,2,1,1
2,1,1,77.5,1,0,7,4,1
4,2,2,33.5,4,2,3,4,1
2,1,1,59.5,2,0,3,4,1
4,2,2,33.0,4,2,9,3,1
2,1,1,67.0,0,0,6,4,1
4,1,3,32.75,4,2,2,4,1
1,0,1,70.0,0,0,6,1,3
4,2,2,26.0,4,2,9,3,1
6,3,3,43.0,4,2,9,3,1
4,3,1,21.25,3,1,9,4,1
4,2,2,33.25,4,1,0,4,1
2,1,1,40.5,2,0,3,4,1
2,1,1,76.0,0,0,6,1,1
4,3,1,34.0,4,1,2,4,1
4,3,1,36.5,4,1,9,4,1
1,1,0,82.0,0,0,6,1,3
