Address,member,Total_income,Fasl,year
20013397435,1,343090000.0,1,1401
20002386220,1,391560000.0,1,1401
20002386235,1,136600000.0,1,1401
20002386219,1,830640000.0,1,1401
20004387419,1,69040000.0,1,1401
20005389021,1,120000000.0,1,1401
20007391023,1,355000000.0,1,1401
20007391035,1,23340000.0,1,1401
20002386229,1,679000000.0,1,1401
20004387429,1,62360000.0,1,1401
20007391026,1,270600000.0,1,1401
20011395035,1,30640000.0,1,1401
20004387424,1,68360000.0,1,1401
20011395028,1,20000000.0,1,1401
20012396232,1,150600000.0,1,1401
20007391032,1,319560000.0,1,1401
20004387435,1,70000000.0,1,1401
20004387426,1,250000000.0,1,1401
20011395032,1,640000000.0,1,1401
20004387432,1,527040000.0,1,1401
20012396221,1,22360000.0,1,1401
20007391021,1,850000000.0,1,1401
20012396219,1,34600000.0,1,1401
20006389835,1,56440000.0,1,1401
20012396229,1,13460000.0,1,1401
20012396229,7,10400000.0,1,1401
20012396235,1,50360000.0,1,1401
20002386226,1,480000000.0,1,1401
20011395020,1,52360000.0,1,1401
20011395023,1,40640000.0,1,1401
20001385032,1,20400000.0,1,1401
20011395026,1,40640000.0,1,1401
20106401026,1,50100000.0,1,1401
20112404235,1,56790000.0,1,1401
20108402423,1,575390000.0,1,1401
20108402435,1,39940000.0,1,1401
20114405126,1,723390000.0,1,1401
20114405135,1,39940000.0,1,1401
20114405122,1,27940000.0,1,1401
20114405122,3,5000000.0,1,1401
20114405120,1,23390000.0,1,1401
20114405120,3,82940000.0,1,1401
20114405120,5,5000000.0,1,1401
20102398819,1,138390000.0,1,1401
20102398820,1,81790000.0,1,1401
20102398832,1,26650000.0,1,1401
20102398832,3,10000000.0,1,1401
20102398832,4,8000000.0,1,1401
20102398832,5,8000000.0,1,1401
20112404232,1,22360000.0,1,1401
20112404221,1,71400000.0,1,1401
20102398826,1,38540000.0,1,1401
20111403626,1,781000000.0,1,1401
20107401532,1,46960000.0,1,1401
20111403622,1,59740000.0,1,1401
20107401520,1,17940000.0,1,1401
20107401520,2,8000000.0,1,1401
20112404220,1,6600000.0,1,1401
20112404220,2,381600000.0,1,1401
20102398835,1,22360000.0,1,1401
20102398835,3,15000000.0,1,1401
20102398835,4,20000000.0,1,1401
20112404229,1,23320000.0,1,1401
20112404229,2,960000.0,1,1401
20112404229,3,2000000.0,1,1401
20112404229,4,2000000.0,1,1401
20104399232,1,17940000.0,1,1401
20104399232,3,10000000.0,1,1401
20107401527,1,390110000.0,1,1401
20101398322,1,84890000.0,1,1401
20101398326,1,960000.0,1,1401
20101398326,3,5000000.0,1,1401
20101398326,4,8000000.0,1,1401
20107401535,1,35540000.0,1,1401
20107401529,1,36600000.0,1,1401
20107401529,2,960000.0,1,1401
20107401529,3,6500000.0,1,1401
20107401529,4,5000000.0,1,1401
20102398825,1,22360000.0,1,1401
20106401019,1,49500000.0,1,1401
20104399235,1,85040000.0,1,1401
20106401023,1,32360000.0,1,1401
20106401029,1,51700000.0,1,1401
20111403620,1,342940000.0,1,1401
20108401920,1,136620000.0,1,1401
20104399223,1,159370000.0,1,1401
20104399223,2,980000.0,1,1401
20104399223,3,7150000.0,1,1401
20104399226,1,63040000.0,1,1401
20104399228,1,38360000.0,1,1401
20108401930,1,408190000.0,1,1401
20106401032,1,543350000.0,1,1401
20106401032,2,960000.0,1,1401
20106401035,1,601000000.0,1,1401
20108401923,1,18920000.0,1,1401
20108401923,2,980000.0,1,1401
20108401923,3,4480000.0,1,1401
20108401935,1,22360000.0,1,1401
20108401935,3,10000000.0,1,1401
20108401935,4,10000000.0,1,1401
20101398323,1,32360000.0,1,1401
20108401932,1,7150000.0,1,1401
20111403635,1,52500000.0,1,1401
20111403632,1,86170000.0,1,1401
20112404226,1,43340000.0,1,1401
20112404226,3,33980000.0,1,1401
20111403629,1,64340000.0,1,1401
20101398335,1,53310000.0,1,1401
20101398332,1,36650000.0,1,1401
20108402420,1,6600000.0,1,1401
20108402429,1,30900000.0,1,1401
20108402426,1,50100000.0,1,1401
20104399629,1,95740000.0,1,1401
20114405129,1,58990000.0,1,1401
20114405132,1,62990000.0,1,1401
20104399623,1,52890000.0,1,1401
20104399619,1,39940000.0,1,1401
20104399626,1,10000000.0,1,1401
20108402432,1,32360000.0,1,1401
20108402432,3,6000000.0,1,1401
20108402432,4,5000000.0,1,1401
20104399632,1,50990000.0,1,1401
20104399635,1,36440000.0,1,1401
20104399635,3,2000000.0,1,1401
20105400120,1,46810000.0,1,1401
20105400120,2,1020000.0,1,1401
20115405524,1,455180000.0,1,1401
20109402823,1,729390000.0,1,1401
20109402826,1,417900000.0,1,1401
20109402826,2,960000.0,1,1401
20109402826,3,960000.0,1,1401
20109402835,1,401650000.0,1,1401
20109402829,1,797940000.0,1,1401
20105400126,1,16890000.0,1,1401
20105400126,3,30000000.0,1,1401
20105400132,1,46960000.0,1,1401
20115405519,1,22360000.0,1,1401
20115405535,1,142940000.0,1,1401
20115405535,3,2000000.0,1,1401
20115405525,1,577360000.0,1,1401
20115405525,3,14400000.0,1,1401
20115405532,1,19990000.0,1,1401
20115405532,3,21390000.0,1,1401
20105400125,1,54950000.0,1,1401
20105400119,1,27150000.0,1,1401
20109402832,1,29950000.0,1,1401
20115405527,1,72990000.0,1,1401
20109402822,1,119340000.0,1,1401
20109402822,2,15000000.0,1,1401
20109402822,3,15000000.0,1,1401
20113404728,1,13390000.0,1,1401
20113404729,1,106800000.0,1,1401
20113404729,2,7150000.0,1,1401
20110403220,1,73130000.0,1,1401
20110403223,1,132500000.0,1,1401
20113404719,1,78250000.0,1,1401
20105400635,1,13390000.0,1,1401
20110403235,1,17940000.0,1,1401
20110403232,1,13390000.0,1,1401
20110403225,1,159150000.0,1,1401
20105400632,1,22360000.0,1,1401
20105400626,1,35340000.0,1,1401
20105400626,2,980000.0,1,1401
20105400626,3,4000000.0,1,1401
20105400626,4,4000000.0,1,1401
20105400626,5,37150000.0,1,1401
20105400627,1,581560000.0,1,1401
20105400627,2,1000000.0,1,1401
20105400627,3,1000000.0,1,1401
20105400627,4,4000000.0,1,1401
20110403230,1,40250000.0,1,1401
20110403230,2,21390000.0,1,1401
20113404735,1,51390000.0,1,1401
20113404722,1,520050000.0,1,1401
20113404722,2,1050000.0,1,1401
20113404732,1,29940000.0,1,1401
20105400622,1,26190000.0,1,1401
20105400621,1,17940000.0,1,1401
20105400621,3,7150000.0,1,1401
20101398330,1,43390000.0,1,1401
20104399219,1,56640000.0,1,1401
20207409923,1,22600000.0,1,1401
20207409923,2,26560000.0,1,1401
20207409929,1,24280000.0,1,1401
20207409932,1,1027680000.0,1,1401
20207409935,1,26560000.0,1,1401
20202407520,1,30640000.0,1,1401
20202407523,1,22360000.0,1,1401
20202407526,1,172360000.0,1,1401
20202407529,1,30640000.0,1,1401
20202407532,1,16880000.0,1,1401
20202407535,1,216600000.0,1,1401
20201406320,1,30640000.0,1,1401
20201406323,1,30640000.0,1,1401
20201406329,1,76560000.0,1,1401
20201406332,1,347360000.0,1,1401
20201406335,1,22360000.0,1,1401
20201406326,1,26560000.0,1,1401
20205408732,1,13680000.0,1,1401
20205408720,1,527900000.0,1,1401
20205408729,1,12760000.0,1,1401
20205408735,1,603560000.0,1,1401
20225415920,1,3900000.0,1,1401
20225415929,1,12360000.0,1,1401
20227416332,1,975840000.0,1,1401
20227416332,2,840000.0,1,1401
20227416319,1,55500000.0,1,1401
20227416319,2,13260000.0,1,1401
20227416325,1,578260000.0,1,1401
20227416325,2,900000.0,1,1401
20227416326,1,29560000.0,1,1401
20227416326,2,900000.0,1,1401
20227416335,1,598130000.0,1,1401
20227416335,2,15300000.0,1,1401
20218412720,1,40640000.0,1,1401
20218412723,1,30640000.0,1,1401
20218412727,1,885000000.0,1,1401
20223415120,1,26320000.0,1,1401
20223415123,1,126360000.0,1,1401
20223415126,1,10000000.0,1,1401
20223415129,1,11360000.0,1,1401
20223415132,1,22360000.0,1,1401
20214411520,1,242560000.0,1,1401
20214411523,1,379360000.0,1,1401
20223415135,1,26320000.0,1,1401
20218412729,1,26560000.0,1,1401
20218412732,1,32300000.0,1,1401
20218412732,6,16600000.0,1,1401
20218412735,1,26560000.0,1,1401
20214411532,1,6000000.0,1,1401
20214411532,5,353400000.0,1,1401
20225415520,1,26560000.0,1,1401
20225415523,1,16560000.0,1,1401
20225415526,1,22360000.0,1,1401
20225415532,1,644360000.0,1,1401
20225415532,3,19560000.0,1,1401
20225415532,6,20560000.0,1,1401
20221414320,1,20640000.0,1,1401
20221414323,1,12020000.0,1,1401
20221414326,1,13920000.0,1,1401
20221414329,1,10000000.0,1,1401
20221414332,1,10000000.0,1,1401
20221414335,1,10250000.0,1,1401
20214411529,1,907240000.0,1,1401
20215411920,1,155860000.0,1,1401
20215411926,1,162360000.0,1,1401
20215411929,1,32640000.0,1,1401
20215411935,1,132236000.0,1,1401
20215411932,1,539640000.0,1,1401
20215411923,1,84240000.0,1,1401
20214411535,1,567840000.0,1,1401
20202407126,1,29600000.0,1,1401
20202407130,1,44640000.0,1,1401
20202407135,1,346600000.0,1,1401
20225415930,1,514560000.0,1,1401
20225415935,1,2000000.0,1,1401
20214411121,1,22360000.0,1,1401
20214411124,1,22360000.0,1,1401
20214411126,1,202360000.0,1,1401
20214411126,3,34600000.0,1,1401
20214411129,1,31560000.0,1,1401
20214411132,1,983560000.0,1,1401
20214411135,1,16600000.0,1,1401
20214411135,2,36560000.0,1,1401
20222414720,1,71560000.0,1,1401
20222414723,1,30640000.0,1,1401
20222414726,1,27560000.0,1,1401
20222414729,1,66360000.0,1,1401
20222414732,1,24160000.0,1,1401
20222414735,1,26560000.0,1,1401
20202407120,1,22560000.0,1,1401
20202407123,1,22360000.0,1,1401
20225415535,1,18560000.0,1,1401
20219413520,1,992360000.0,1,1401
20219413526,1,26560000.0,1,1401
20219413532,1,22600000.0,1,1401
20216412320,1,20560000.0,1,1401
20216412326,1,44660000.0,1,1401
20216412335,1,30560000.0,1,1401
20216412329,1,42560000.0,1,1401
20216412332,1,23560000.0,1,1401
20201406720,1,31560000.0,1,1401
20201406723,1,20560000.0,1,1401
20201406726,1,32360000.0,1,1401
20201406729,1,82360000.0,1,1401
20201406732,1,29560000.0,1,1401
20220413920,1,56290000.0,1,1401
20208410329,1,15840000.0,1,1401
20208410329,2,840000.0,1,1401
20208410332,1,157900000.0,1,1401
20208410332,2,900000.0,1,1401
20208410335,1,860000.0,1,1401
20208410335,2,860000.0,1,1401
20204407919,1,34600000.0,1,1401
20204407923,1,26560000.0,1,1401
20204407926,1,30640000.0,1,1401
20204407932,1,30640000.0,1,1401
20204407935,1,26560000.0,1,1401
20219413529,1,26560000.0,1,1401
20219413535,1,26560000.0,1,1401
20219413535,3,72000000.0,1,1401
20220413926,1,28500000.0,1,1401
20220413928,1,571560000.0,1,1401
20220413928,2,495000000.0,1,1401
20220413932,1,280480000.0,1,1401
20220413935,1,270640000.0,1,1401
20208410320,1,13260000.0,1,1401
20208410320,2,531900000.0,1,1401
20208410322,1,854210000.0,1,1401
20208410322,2,850000.0,1,1401
20208410326,1,71540000.0,1,1401
20208410326,2,900000.0,1,1401
20206409120,1,22360000.0,1,1401
20206409120,3,16560000.0,1,1401
20206409119,1,276000000.0,1,1401
20207409526,1,10000000.0,1,1401
20207409520,1,3600000.0,1,1401
20207409523,1,26560000.0,1,1401
20207409523,3,87360000.0,1,1401
20207409529,1,34240000.0,1,1401
20207409535,1,492000000.0,1,1401
20210410729,1,30640000.0,1,1401
20210410735,1,811570000.0,1,1401
20210410735,2,710000.0,1,1401
20210410735,3,710000.0,1,1401
20210410735,4,710000.0,1,1401
20210410732,1,934100000.0,1,1401
20218413126,1,172600000.0,1,1401
20218413132,1,80560000.0,1,1401
20218413120,1,10000000.0,1,1401
20218413123,1,160860000.0,1,1401
20210410726,1,562930000.0,1,1401
20210410726,2,710000.0,1,1401
20210410726,3,710000.0,1,1401
20210410726,4,710000.0,1,1401
20205408320,1,16560000.0,1,1401
20205408323,2,16600000.0,1,1401
20205408329,2,34600000.0,1,1401
20205408332,1,720000000.0,1,1401
20210410720,1,26560000.0,1,1401
20206409126,1,30640000.0,1,1401
20206409130,1,690560000.0,1,1401
20206409130,2,428000000.0,1,1401
20206409132,1,26560000.0,1,1401
20206409135,1,30640000.0,1,1401
20316423932,1,22640000.0,1,1401
20307420323,1,32360000.0,1,1401
20307420329,1,10000000.0,1,1401
20323426328,1,59600000.0,1,1401
20323426332,1,48500000.0,1,1401
20316423935,1,38240000.0,1,1401
20302416720,1,53700000.0,1,1401
20302416726,1,28900000.0,1,1401
20302416726,3,1300000.0,1,1401
20302416723,1,44200000.0,1,1401
20302416732,1,58860000.0,1,1401
20307420330,1,53100000.0,1,1401
20316423920,1,29060000.0,1,1401
20316423921,1,36640000.0,1,1401
20316423926,1,53100000.0,1,1401
20316423929,1,46350000.0,1,1401
20307420322,1,22360000.0,1,1401
20307420332,1,10000000.0,1,1401
20307420332,3,30000000.0,1,1401
20307420335,1,10000000.0,1,1401
20302416729,1,33800000.0,1,1401
20302416729,2,13000000.0,1,1401
20302416735,1,43000000.0,1,1401
20320425126,1,48560000.0,1,1401
20320425126,2,45000000.0,1,1401
20320425127,1,57360000.0,1,1401
20320425121,1,38560000.0,1,1401
20320425121,3,22560000.0,1,1401
20320425120,1,190600000.0,1,1401
20320425132,1,195600000.0,1,1401
20303417523,1,137560000.0,1,1401
20315427520,1,105000000.0,1,1401
20313422727,1,362500000.0,1,1401
20326427932,1,22360000.0,1,1401
20326427935,1,52600000.0,1,1401
20324426722,1,81750000.0,1,1401
20324426725,1,38000000.0,1,1401
20311421132,1,35340000.0,1,1401
20323426335,1,392000000.0,1,1401
20323426320,1,34600000.0,1,1401
20314423132,1,30360000.0,1,1401
20303417927,1,16600000.0,1,1401
20314423135,1,102850000.0,1,1401
20314423123,1,119600000.0,1,1401
20303417920,1,26560000.0,1,1401
20303417926,1,16560000.0,1,1401
20303417926,3,29328000.0,1,1401
20314423127,1,463100000.0,1,1401
20314423130,1,106860000.0,1,1401
20312421921,1,46550000.0,1,1401
20312421921,2,1000000.0,1,1401
20312421921,3,1000000.0,1,1401
20312421921,4,1000000.0,1,1401
20303417923,1,30640000.0,1,1401
20303417923,5,340000000.0,1,1401
20303417932,1,22360000.0,1,1401
20323426326,1,20640000.0,1,1401
20303417935,1,22360000.0,1,1401
20319424335,1,60260000.0,1,1401
20311421535,1,12360000.0,1,1401
20319424321,1,17200000.0,1,1401
20319424332,1,44760000.0,1,1401
20319424326,1,59940000.0,1,1401
20306419524,1,115590000.0,1,1401
20306419524,2,800000.0,1,1401
20319424329,1,54000000.0,1,1401
20313422723,1,27360000.0,1,1401
20315427523,1,29760000.0,1,1401
20315427523,3,42000000.0,1,1401
20311421521,1,29500000.0,1,1401
20311421524,1,26560000.0,1,1401
20311421527,1,30640000.0,1,1401
20311421528,1,47360000.0,1,1401
20306419527,1,40940000.0,1,1401
20306419527,2,800000.0,1,1401
20306419527,3,800000.0,1,1401
20306419527,4,800000.0,1,1401
20315427529,1,50000000.0,1,1401
20315427529,4,10000000.0,1,1401
20315427532,1,80140000.0,1,1401
20315427535,1,42950000.0,1,1401
20319424319,1,363000000.0,1,1401
20315427528,1,57600000.0,1,1401
20306419532,1,116180000.0,1,1401
20313422732,1,343000000.0,1,1401
20313422732,2,20200000.0,1,1401
20306419520,1,42250000.0,1,1401
20306419520,2,1000000.0,1,1401
20306419528,1,31060000.0,1,1401
20306419528,2,850000.0,1,1401
20306419528,3,850000.0,1,1401
20306419535,1,35510000.0,1,1401
20306419535,2,800000.0,1,1401
20306419535,3,800000.0,1,1401
20306419535,4,800000.0,1,1401
20324426735,1,30360000.0,1,1401
20302417132,1,88800000.0,1,1401
20324426729,1,37560000.0,1,1401
20324426720,1,38560000.0,1,1401
20302417120,1,68600000.0,1,1401
20302417123,1,55000000.0,1,1401
20302417127,1,130000000.0,1,1401
20302417127,8,64000000.0,1,1401
20302417129,1,57000000.0,1,1401
20302417135,1,72600000.0,1,1401
20324426732,1,186360000.0,1,1401
20321425526,1,25640000.0,1,1401
20306419132,1,22810000.0,1,1401
20306419132,2,1000000.0,1,1401
20321425519,1,298560000.0,1,1401
20305418723,1,26560000.0,1,1401
20305418732,1,34600000.0,1,1401
20307419925,1,174640000.0,1,1401
20303417535,1,41360000.0,1,1401
20307419928,1,112360000.0,1,1401
20307419928,3,6600000.0,1,1401
20322425920,1,30640000.0,1,1401
20305418721,1,34600000.0,1,1401
20305418728,1,26560000.0,1,1401
20305418735,1,122360000.0,1,1401
20307419920,1,42600000.0,1,1401
20307419923,1,176560000.0,1,1401
20303417519,1,51600000.0,1,1401
20303417526,1,109600000.0,1,1401
20303417529,1,39600000.0,1,1401
20303417532,1,46600000.0,1,1401
20307419935,1,275560000.0,1,1401
20305418729,1,1534600000.0,1,1401
20313422720,1,1600000.0,1,1401
20305418332,1,271550000.0,1,1401
20305418326,1,34600000.0,1,1401
20326427926,1,38660000.0,1,1401
20326427921,1,26560000.0,1,1401
20326427929,1,30380000.0,1,1401
20311421532,1,55050000.0,1,1401
20312421919,1,49980000.0,1,1401
20312421919,2,800000.0,1,1401
20312421919,3,800000.0,1,1401
20312421919,4,800000.0,1,1401
20312421926,1,41710000.0,1,1401
20312421926,2,1000000.0,1,1401
20312421932,1,36650000.0,1,1401
20312421932,2,800000.0,1,1401
20312421932,3,800000.0,1,1401
20305418320,1,63950000.0,1,1401
20305418335,1,26560000.0,1,1401
20326427919,1,30640000.0,1,1401
20312421935,2,800000.0,1,1401
20311421129,1,393840000.0,1,1401
20311421135,1,50000000.0,1,1401
20311421126,1,21000000.0,1,1401
20325427124,1,37810000.0,1,1401
20325427124,2,760000.0,1,1401
20325427124,3,37810000.0,1,1401
20325427124,4,760000.0,1,1401
20325427125,1,46330000.0,1,1401
20325427125,2,780000.0,1,1401
20325427125,3,780000.0,1,1401
20325427130,1,75800000.0,1,1401
20311421122,1,32000000.0,1,1401
20311421123,1,48140000.0,1,1401
20322425935,1,6600000.0,1,1401
20322425932,1,445000000.0,1,1401
20322425927,1,29560000.0,1,1401
20322425926,1,26560000.0,1,1401
20322425919,1,118360000.0,1,1401
20321425529,1,24600000.0,1,1401
20321425532,1,10000000.0,1,1401
20325427135,1,27850000.0,1,1401
20325427135,2,800000.0,1,1401
20325427132,1,139550000.0,1,1401
20325427132,2,800000.0,1,1401
20320424723,1,179500000.0,1,1401
20320424723,2,750000.0,1,1401
20321425523,1,12360000.0,1,1401
20320424735,1,96200000.0,1,1401
20320424735,2,800000.0,1,1401
20320424732,1,36350000.0,1,1401
20320424732,2,800000.0,1,1401
20320424732,3,800000.0,1,1401
20320424729,1,114500000.0,1,1401
20320424729,2,750000.0,1,1401
20320424728,1,46350000.0,1,1401
20320424728,2,800000.0,1,1401
20320424728,3,800000.0,1,1401
20320424720,1,89310000.0,1,1401
20314423526,1,30640000.0,1,1401
20310420720,1,73360000.0,1,1401
20310420728,1,494600000.0,1,1401
20310420732,1,20640000.0,1,1401
20310420735,1,20640000.0,1,1401
20305418330,1,39230000.0,1,1401
20306419123,1,20800000.0,1,1401
20306419123,2,800000.0,1,1401
20325427119,1,460990000.0,1,1401
20325427119,2,990000.0,1,1401
20313422323,1,36600000.0,1,1401
20313422330,1,4000000.0,1,1401
20313422335,3,25600000.0,1,1401
20314423523,1,10000000.0,1,1401
20314423535,1,465640000.0,1,1401
20312421925,1,947980000.0,1,1401
20312421925,2,1000000.0,1,1401
20312421925,3,1000000.0,1,1401
20310420723,1,20640000.0,1,1401
20323426321,1,26560000.0,1,1401
20323426321,3,30640000.0,1,1401
20306419124,1,20800000.0,1,1401
20306419124,2,800000.0,1,1401
20306419124,3,800000.0,1,1401
20306419124,4,800000.0,1,1401
20306419124,5,800000.0,1,1401
20313422332,1,20360000.0,1,1401
20313422332,3,43600000.0,1,1401
20314423529,1,747360000.0,1,1401
20314423532,1,817360000.0,1,1401
20313422320,1,61600000.0,1,1401
20313422325,1,16000000.0,1,1401
20306419126,1,33730000.0,1,1401
20306419126,2,820000.0,1,1401
20306419126,3,820000.0,1,1401
20306419130,1,33710000.0,1,1401
20306419130,2,80800000.0,1,1401
20321425535,1,16560000.0,1,1401
20306419135,1,19110000.0,1,1401
20417439435,1,22000000.0,1,1401
20417439425,1,38000000.0,1,1401
20415438232,1,166360000.0,1,1401
20415438228,1,44600000.0,1,1401
20415438226,1,46840000.0,1,1401
20415438235,1,30640000.0,1,1401
20417439420,1,38000000.0,1,1401
20417439423,1,18000000.0,1,1401
20417439432,1,38000000.0,1,1401
20415438220,1,38640000.0,1,1401
20406432620,1,42000000.0,1,1401
20406432635,1,28000000.0,1,1401
20406432629,1,38000000.0,1,1401
20406432632,1,502000000.0,1,1401
20401428221,1,20000000.0,1,1401
20401428232,1,48000000.0,1,1401
20401428235,1,62000000.0,1,1401
20401428226,1,39000000.0,1,1401
20405431835,1,48600000.0,1,1401
20405431823,1,40060000.0,1,1401
20405431832,1,46600000.0,1,1401
20401428219,1,38000000.0,1,1401
20401428229,1,98000000.0,1,1401
20405431826,1,44600000.0,1,1401
20405431829,1,34600000.0,1,1401
20406432623,1,32000000.0,1,1401
20406432626,1,28000000.0,1,1401
20403431029,1,30640000.0,1,1401
20403431029,4,93600000.0,1,1401
20403431019,1,26560000.0,1,1401
20403431026,1,32560000.0,1,1401
