Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst
21405550032,5,2,3,18.8,0.6,0.2,2,5,2
21405550120,5,3,2,17.0,0.8,0.4,3,3,2
21405550123,1,0,1,79.0,0.0,0.0,6,1,3
21405550126,1,0,1,79.0,0.0,0.0,6,1,3
21405550129,4,3,1,24.5,0.75,0.25,2,4,1
21405550132,2,0,2,51.5,0.5,0.0,6,1,1
21405550135,2,0,2,51.5,0.5,0.0,6,1,1
21405550220,6,3,3,25.166666666666668,0.5,0.16666666666666666,6,5,2
21405550223,4,3,1,20.0,0.75,0.25,2,4,1
21405550226,4,3,1,29.25,0.75,0.25,2,6,1
21405550229,4,3,1,41.75,0.5,0.25,6,4,1
21405550232,1,0,1,78.0,0.0,0.0,6,1,3
21405550235,2,1,1,59.0,0.5,0.0,3,4,1
21405550320,3,2,1,45.0,0.3333333333333333,0.0,6,1,1
21405550323,5,3,2,19.0,1.0,0.6,9,3,2
21405550326,1,0,1,68.0,0.0,0.0,6,1,3
21405550329,2,1,1,30.5,1.0,0.0,0,4,1
21405550332,1,0,1,72.0,0.0,0.0,6,1,3
21405550335,4,3,1,21.25,0.75,0.25,9,4,1
21405550420,6,3,3,26.833333333333332,0.6666666666666666,0.5,6,3,2
21405550423,6,3,3,29.5,0.6666666666666666,0.16666666666666666,9,0,2
21405550426,7,4,3,30.142857142857142,0.5714285714285714,0.42857142857142855,6,3,2
21405550429,4,2,2,17.25,0.5,0.0,9,5,1
21405550432,3,2,1,21.333333333333332,0.6666666666666666,0.0,9,4,1
21405550435,4,2,2,18.75,0.75,0.25,9,4,1
21406550520,3,1,2,16.666666666666668,0.6666666666666666,0.0,3,4,1
21406550523,5,1,4,31.8,0.6,0.2,9,0,2
21406550526,2,1,1,60.0,0.5,0.0,3,4,1
21406550529,4,2,2,17.75,0.75,0.25,2,4,1
21406550532,9,5,4,17.666666666666668,0.8888888888888888,0.3333333333333333,3,0,2
21406550535,6,4,2,25.5,0.6666666666666666,0.3333333333333333,6,4,2
21406550620,2,1,1,37.5,1.0,0.0,3,4,1
21406550623,2,1,1,55.5,1.0,0.0,3,4,1
21406550626,3,1,2,64.66666666666667,0.3333333333333333,0.0,6,1,3
21406550629,3,1,2,21.333333333333332,1.0,0.3333333333333333,2,4,1
21406550632,6,5,1,34.333333333333336,0.6666666666666666,0.16666666666666666,9,6,2
21406550635,5,2,3,35.0,1.0,0.2,2,0,2
21406550720,6,3,3,26.666666666666668,0.6666666666666666,0.6666666666666666,6,3,2
21406550723,3,2,1,42.333333333333336,0.6666666666666666,0.0,6,4,1
21406550726,4,1,3,26.5,1.0,0.5,3,3,1
21406550729,6,3,3,19.666666666666668,0.5,0.16666666666666666,3,0,2
21406550732,5,1,4,43.8,0.8,0.2,3,0,1
21406550735,3,2,1,22.333333333333332,0.6666666666666666,0.0,9,4,1
21406550820,2,1,1,65.0,0.0,0.0,6,1,1
21406550823,3,2,1,20.333333333333332,0.6666666666666666,0.0,3,4,1
21406550826,6,3,3,22.5,0.8333333333333334,0.16666666666666666,3,0,1
21406550829,2,1,1,76.5,0.0,0.0,6,1,1
21406550832,4,1,3,16.75,0.5,0.0,3,5,1
21406550835,7,2,5,18.857142857142858,0.8571428571428571,0.5714285714285714,3,3,2
21406550929,5,2,3,15.0,0.6,0.2,9,5,2
21406550932,4,3,1,43.75,1.0,0.0,3,4,1
21406550935,4,1,3,25.25,0.75,0.25,9,4,1
21406551020,6,3,3,26.166666666666668,1.0,0.6666666666666666,0,3,2
21406551023,3,2,1,51.666666666666664,0.6666666666666666,0.3333333333333333,6,4,1
21406551026,5,3,2,29.8,1.0,0.4,3,3,2
21406551029,3,2,1,42.666666666666664,0.6666666666666666,0.0,3,4,1
21406551032,5,3,2,32.2,0.8,0.4,7,0,1
21406551035,2,0,2,58.0,0.0,0.0,6,1,3
21406551123,5,4,1,50.0,0.6,0.0,0,4,2
