Address,member,subsidy_number,subsidy_month,subsidy,Fasl,year
20112404229,1,4.0,12.0,21840000.0,1,1399
20107401520,1,3.0,12.0,16380000.0,1,1399
20106401023,1,4.0,12.0,21840000.0,1,1399
20104399213,1,3.0,12.0,16380000.0,1,1399
20102398819,1,2.0,12.0,10920000.0,1,1399
20113404726,1,2.0,12.0,10920000.0,1,1399
20114405115,1,2.0,12.0,10920000.0,1,1399
20114405117,1,2.0,12.0,10920000.0,1,1399
20114405120,1,2.0,12.0,10920000.0,1,1399
20114405120,3,2.0,12.0,10920000.0,1,1399
20114405122,1,3.0,12.0,16380000.0,1,1399
20114405126,1,2.0,12.0,10920000.0,1,1399
20115405514,1,3.0,12.0,16380000.0,1,1399
20115405519,1,4.0,12.0,21840000.0,1,1399
20115405524,1,1.0,12.0,5460000.0,1,1399
20115405529,1,4.0,12.0,21840000.0,1,1399
20113404729,1,1.0,12.0,5460000.0,1,1399
20113404729,2,1.0,12.0,5460000.0,1,1399
20105400617,1,3.0,12.0,16380000.0,1,1399
20105400621,1,3.0,12.0,16380000.0,1,1399
20105400621,3,1.0,12.0,5460000.0,1,1399
20110403217,1,2.0,12.0,10920000.0,1,1399
20110403220,1,1.0,12.0,5460000.0,1,1399
20110403223,1,1.0,12.0,5460000.0,1,1399
20110403226,1,1.0,12.0,5460000.0,1,1399
20110403226,2,1.0,12.0,5460000.0,1,1399
20113404714,1,3.0,12.0,16380000.0,1,1399
20113404717,1,2.0,12.0,10920000.0,1,1399
20113404719,1,1.0,12.0,5460000.0,1,1399
20113404722,1,2.0,12.0,10920000.0,1,1399
20110403213,1,2.0,12.0,10920000.0,1,1399
20110403213,1,1.0,7.0,3185000.0,1,1399
20112404226,1,2.0,12.0,10920000.0,1,1399
20112404226,3,1.0,12.0,5460000.0,1,1399
20104399226,1,3.0,12.0,16380000.0,1,1399
20104399229,1,4.0,12.0,21840000.0,1,1399
20112404213,1,4.0,12.0,21840000.0,1,1399
20102398826,1,1.0,10.0,4550000.0,1,1399
20102398826,1,2.0,12.0,10920000.0,1,1399
20101398318,1,3.0,12.0,16380000.0,1,1399
20105400613,1,3.0,12.0,16380000.0,1,1399
20105400622,1,3.0,12.0,16380000.0,1,1399
20105400626,1,4.0,12.0,21840000.0,1,1399
20105400626,5,1.0,12.0,5460000.0,1,1399
20105400629,1,4.0,12.0,21840000.0,1,1399
20110403229,1,1.0,12.0,5460000.0,1,1399
20107401529,1,4.0,12.0,21840000.0,1,1399
20111403622,1,4.0,12.0,21840000.0,1,1399
20104399223,1,2.0,12.0,10920000.0,1,1399
