Address,member,subsidy_number,subsidy_month,subsidy,Fasl,year
10202027823,1,1.0,12,5460000,1,1399
10202027823,2,1.0,12,5460000,1,1399
10202027826,1,3.0,12,16380000,1,1399
10205028619,1,3.0,12,16380000,1,1399
10210031017,1,2.0,12,10920000,1,1399
10210031026,1,3.0,12,16380000,1,1399
10206029029,1,3.0,12,16380000,1,1399
10207029414,1,1.0,12,5460000,1,1399
10207029417,1,4.0,12,21840000,1,1399
10224035017,1,4.0,12,21840000,1,1399
10224035020,1,2.0,12,10920000,1,1399
10224035023,1,3.0,12,16380000,1,1399
10224035029,1,3.0,12,16380000,1,1399
10207029429,1,2.0,12,10920000,1,1399
10214031814,1,3.0,12,16380000,1,1399
10221034214,1,5.0,12,27300000,1,1399
10221034217,1,3.0,12,16380000,1,1399
10221034217,3,1.0,12,5460000,1,1399
10221034220,1,3.0,12,16380000,1,1399
10221034226,1,3.0,12,16380000,1,1399
10221034229,1,3.0,12,16380000,1,1399
10215032229,1,4.0,12,21840000,1,1399
10210031029,1,2.0,12,10920000,1,1399
10205028620,1,3.0,12,16380000,1,1399
10214031817,1,3.0,12,16380000,1,1399
10214031823,1,2.0,12,10920000,1,1399
10214031826,1,2.0,12,10920000,1,1399
10214031826,3,1.0,12,5460000,1,1399
10227035420,1,1.0,12,5460000,1,1399
10227035423,1,3.0,12,16380000,1,1399
10201026613,1,3.0,12,16380000,1,1399
10210031424,1,3.0,12,16380000,1,1399
10227035429,1,3.0,12,16380000,1,1399
10312044829,1,2.0,12,10920000,1,1399
10312044819,1,2.0,12,10920000,1,1399
10312044818,1,2.0,12,10920000,1,1399
10312044826,1,4.0,12,21840000,1,1399
10312044817,1,3.0,12,16380000,1,1399
10312044820,1,2.0,12,10920000,1,1399
10303040320,1,2.0,12,10920000,1,1399
10303040329,1,2.0,12,10920000,1,1399
10303040326,1,4.0,12,21840000,1,1399
10303040319,1,1.0,12,5460000,1,1399
10303040319,2,1.0,12,5460000,1,1399
10303040319,3,1.0,12,5460000,1,1399
10325047818,1,4.0,12,21840000,1,1399
10325047820,1,4.0,12,21840000,1,1399
10325047814,1,1.0,1,455000,1,1399
10325047814,1,2.0,12,10920000,1,1399
10303037521,1,2.0,12,10920000,1,1399
10303037526,1,2.0,12,10920000,1,1399
10303037513,1,2.0,12,10920000,1,1399
10325047823,1,2.0,12,10920000,1,1399
10325047829,1,3.0,12,16380000,1,1399
10303040314,1,2.0,12,10920000,1,1399
10303040318,1,3.0,12,16380000,1,1399
10303041329,1,4.0,12,21840000,1,1399
10303041313,1,2.0,12,10920000,1,1399
10303041326,1,2.0,12,10920000,1,1399
10303041320,1,2.0,12,10920000,1,1399
10306043023,1,2.0,12,10920000,1,1399
10306043018,1,3.0,12,16380000,1,1399
10306043026,1,2.0,12,10920000,1,1399
10316045817,1,4.0,12,21840000,1,1399
10316045820,1,4.0,12,21840000,1,1399
10316045829,1,5.0,12,27300000,1,1399
10316045826,1,4.0,12,21840000,1,1399
10322047317,1,3.0,12,16380000,1,1399
10322047329,1,1.0,12,5460000,1,1399
10322047329,2,1.0,12,5460000,1,1399
10322047326,1,1.0,12,5460000,1,1399
10322047320,1,2.0,12,10920000,1,1399
10311044414,1,4.0,12,21840000,1,1399
10311044420,1,3.0,12,16380000,1,1399
10303039915,1,2.0,12,10920000,1,1399
10320046324,1,2.0,12,10920000,1,1399
10303036913,1,1.0,12,5460000,1,1399
10303041814,1,5.0,12,27300000,1,1399
10303041823,1,3.0,12,16380000,1,1399
10303041319,1,4.0,12,21840000,1,1399
10311044426,1,4.0,12,21840000,1,1399
10311044429,1,4.0,12,21840000,1,1399
10306043013,1,2.0,12,10920000,1,1399
10306043029,1,3.0,12,16380000,1,1399
10311044423,1,4.0,12,21840000,1,1399
10303041826,1,5.0,12,27300000,1,1399
10320046317,1,3.0,12,16380000,1,1399
10320046317,4,1.0,12,5460000,1,1399
10303041817,1,2.0,12,10920000,1,1399
10321046814,1,3.0,12,16380000,1,1399
10321046820,1,2.0,12,10920000,1,1399
10321046820,3,3.0,12,16380000,1,1399
10303041829,1,5.0,12,27300000,1,1399
10303041820,1,3.0,12,16380000,1,1399
10320046318,1,3.0,12,16380000,1,1399
10320046326,1,1.0,12,5460000,1,1399
10320046320,1,5.0,12,27300000,1,1399
10320046329,1,1.0,12,5460000,1,1399
10303038920,1,2.0,12,10920000,1,1399
10303038929,1,1.0,12,5460000,1,1399
10303038926,1,1.0,12,5460000,1,1399
10303038917,1,4.0,12,21840000,1,1399
10303038923,1,2.0,12,10920000,1,1399
10303038915,1,2.0,12,10920000,1,1399
10307043414,1,2.0,12,10920000,1,1399
10307043429,1,4.0,12,21840000,1,1399
10307043426,1,4.0,12,21840000,1,1399
10307043420,1,4.0,12,21840000,1,1399
10307043417,1,2.0,12,10920000,1,1399
10321046826,1,3.0,12,16380000,1,1399
10321046826,3,1.0,12,5460000,1,1399
10321046817,1,1.0,10,4550000,1,1399
10321046817,1,4.0,12,21840000,1,1399
10321046823,1,1.0,12,5460000,1,1399
10321046829,1,2.0,12,10920000,1,1399
10307043423,1,1.0,12,5460000,1,1399
10303036513,1,4.0,12,21840000,1,1399
10303036523,1,2.0,12,10920000,1,1399
10303036526,1,2.0,12,10920000,1,1399
10305042429,1,4.0,12,21840000,1,1399
10305042423,1,3.0,12,16380000,1,1399
10305042426,1,2.0,12,10920000,1,1399
10305042417,1,2.0,12,10920000,1,1399
10305042418,1,1.0,12,5460000,1,1399
10314045217,1,3.0,12,16380000,1,1399
10314045224,1,3.0,12,16380000,1,1399
10314045214,1,1.0,12,5460000,1,1399
10314045229,1,1.0,12,5460000,1,1399
10314045220,1,1.0,12,5460000,1,1399
10303037929,1,3.0,12,16380000,1,1399
10303037926,1,4.0,12,21840000,1,1399
10303037920,1,3.0,12,16380000,1,1399
10303036517,1,1.0,12,5460000,1,1399
10303036529,1,4.0,12,21840000,1,1399
10305042420,1,4.0,12,21840000,1,1399
10302036024,1,4.0,12,21840000,1,1399
10302036015,1,3.0,12,16380000,1,1399
10302036021,1,4.0,12,21840000,1,1399
10302036026,1,3.0,12,16380000,1,1399
10302036029,1,3.0,12,16380000,1,1399
10303040929,1,5.0,12,27300000,1,1399
10303040917,1,3.0,12,16380000,1,1399
10303040926,1,5.0,12,27300000,1,1399
10310043919,1,4.0,12,21840000,1,1399
10310043920,1,4.0,12,21840000,1,1399
10303037915,1,1.0,12,5460000,1,1399
10303037923,1,4.0,12,21840000,1,1399
10310043916,1,4.0,12,21840000,1,1399
10302036014,1,4.0,12,21840000,1,1399
10310043926,1,5.0,9,20475000,1,1399
10310043929,1,4.0,12,21840000,1,1399
10310043914,1,2.0,12,10920000,1,1399
10303039415,1,3.0,12,16380000,1,1399
10303039420,1,5.0,12,27300000,1,1399
10303039417,1,4.0,12,21840000,1,1399
10303039423,1,1.0,12,5460000,1,1399
10303039914,1,4.0,12,21840000,1,1399
10303037516,1,3.0,12,16380000,1,1399
10303040914,1,3.0,12,16380000,1,1399
10303038416,1,2.0,12,10920000,1,1399
10303038429,1,1.0,12,5460000,1,1399
10303038423,1,2.0,12,10920000,1,1399
10303038423,2,1.0,12,5460000,1,1399
10303038424,1,1.0,12,5460000,1,1399
10303039426,1,2.0,12,10920000,1,1399
10303039921,1,4.0,12,21840000,1,1399
10303039926,1,1.0,12,5460000,1,1399
10316045814,1,1.0,12,5460000,1,1399
10316045823,1,3.0,12,16380000,1,1399
10316045823,3,1.0,12,5460000,1,1399
10303041315,1,3.0,12,16380000,1,1399
10311044417,1,3.0,12,16380000,1,1399
10311044417,4,2.0,12,10920000,1,1399
10311044417,5,1.0,12,5460000,1,1399
10303039929,1,2.0,12,10920000,1,1399
10303039922,1,1.0,12,5460000,1,1399
10322047321,1,4.0,12,21840000,1,1399
10322047313,1,3.0,12,16380000,1,1399
10303040924,1,3.0,12,16380000,1,1399
10303036929,1,2.0,12,10920000,1,1399
10303036926,1,3.0,12,16380000,1,1399
10303036920,1,3.0,12,16380000,1,1399
10303036916,1,3.0,12,16380000,1,1399
10303038415,1,5.0,12,27300000,1,1399
10303038426,1,3.0,12,16380000,1,1399
10303039429,1,2.0,12,10920000,1,1399
10401048426,1,4.0,12,21840000,1,1399
10401048419,1,4.0,12,21840000,1,1399
10401048829,1,2.0,12,10920000,1,1399
10403051322,1,6.0,12,32760000,1,1399
10403051317,1,4.0,12,21840000,1,1399
10403051329,1,4.0,12,21840000,1,1399
10403051326,1,4.0,12,21840000,1,1399
10416058117,1,4.0,12,21840000,1,1399
10416058126,1,4.0,12,21840000,1,1399
10416058114,1,5.0,12,27300000,1,1399
10416058120,1,2.0,12,10920000,1,1399
10410055320,1,3.0,12,16380000,1,1399
10410055326,1,4.0,12,21840000,1,1399
10412056923,1,2.0,12,10920000,1,1399
10412056914,1,3.0,12,16380000,1,1399
10412056929,1,4.0,12,21840000,1,1399
10412056920,1,4.0,12,21840000,1,1399
10410055317,1,3.0,12,16380000,1,1399
10410055323,1,5.0,12,27300000,1,1399
10412056917,1,3.0,12,16380000,1,1399
10407053723,1,2.0,12,10920000,1,1399
10407053729,1,5.0,12,27300000,1,1399
10407053726,1,4.0,12,21840000,1,1399
10409054923,1,3.0,12,16380000,1,1399
10409054929,1,4.0,12,21840000,1,1399
10409054926,1,5.0,12,27300000,1,1399
10410055726,1,6.0,12,32760000,1,1399
10410055729,1,3.0,12,16380000,1,1399
10410055720,1,3.0,12,16380000,1,1399
10415057726,1,4.0,12,21840000,1,1399
10415057714,1,5.0,12,27300000,1,1399
10415057729,1,4.0,12,21840000,1,1399
10411056114,1,6.0,12,32760000,1,1399
10401049717,1,4.0,12,21840000,1,1399
10408054526,1,4.0,12,21840000,1,1399
10406052514,1,3.0,12,16380000,1,1399
10406052520,1,4.0,12,21840000,1,1399
10406052526,1,4.0,12,21840000,1,1399
10402050123,1,5.0,12,27300000,1,1399
10402050120,1,5.0,12,27300000,1,1399
10408054517,1,3.0,12,16380000,1,1399
10408054520,1,4.0,12,21840000,1,1399
10408054523,1,3.0,12,16380000,1,1399
10401049720,1,1.0,12,5460000,1,1399
10401049726,1,4.0,12,21840000,1,1399
10408054514,1,3.0,12,16380000,1,1399
10411056514,1,1.0,12,5460000,1,1399
10411056526,1,1.0,12,5460000,1,1399
10411056517,1,2.0,12,10920000,1,1399
10411056523,1,3.0,12,16380000,1,1399
10411056529,1,2.0,12,10920000,1,1399
10411056520,1,6.0,12,32760000,1,1399
10403050521,1,4.0,12,21840000,1,1399
10403050514,1,3.0,12,16380000,1,1399
10403050529,1,2.0,12,10920000,1,1399
10403050526,1,3.0,12,16380000,1,1399
10402050126,1,4.0,12,21840000,1,1399
10413057323,1,2.0,12,10920000,1,1399
10408054119,1,5.0,12,27300000,1,1399
10403050926,1,3.0,12,16380000,1,1399
10403050929,1,3.0,12,16380000,1,1399
10403050917,1,2.0,12,10920000,1,1399
10403050923,1,4.0,12,21840000,1,1399
10403050914,1,4.0,12,21840000,1,1399
10401049324,1,6.0,12,32760000,1,1399
10401049326,1,3.0,12,16380000,1,1399
10404051726,1,2.0,12,10920000,1,1399
10413057329,1,3.0,12,16380000,1,1399
10413057320,1,5.0,12,27300000,1,1399
