Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst,province,town,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities,total_cost,total_income
20513450026,3,2,1,46.0,1.0,0.0,9,4,1,14,13,4,3,60.0,2.0,4,0,0,2,4,3,3,51101140.0,236925000.0
20513450029,5,3,2,30.0,1.0,0.4,9,4,2,14,13,4,3,85.0,2.0,4,1,0,2,4,3,5,312571900.0,576775000.0
20513450035,1,1,0,35.0,1.0,0.0,3,2,2,14,13,0,2,40.0,3.0,0,0,0,2,4,5,1,32990380.0,219965000.0
20513450036,4,2,2,34.5,1.0,0.0,2,4,1,14,13,4,3,40.0,3.0,7,1,0,2,4,5,2,179111900.0,373720000.0
20513450038,4,2,2,29.75,1.0,0.25,9,4,1,14,13,4,3,65.0,2.0,4,1,0,2,4,5,4,115621520.0,406670000.0
20513450041,4,2,2,21.25,0.75,0.25,3,4,1,14,13,4,3,45.0,1.0,4,0,0,2,4,5,1,56221520.0,251870000.0
20513450125,4,1,3,19.75,0.75,0.25,3,4,1,14,13,0,3,55.0,3.0,1,1,0,3,3,4,5,91366520.0,461340000.0
20513450129,2,1,1,71.0,0.5,0.0,7,4,1,14,13,4,5,112.0,3.0,4,1,0,3,3,4,4,130865760.0,801310000.0
20513450132,2,1,1,61.5,0.5,0.0,3,1,1,14,13,4,3,70.0,3.0,7,0,0,3,3,4,2,86670000.0,133560000.0
20513450135,3,2,1,43.333333333333336,1.0,0.0,3,4,1,14,13,4,3,85.0,2.0,4,1,0,3,3,4,5,88276140.0,925275000.0
20513450138,2,1,1,52.5,0.5,0.0,6,1,3,14,13,4,3,60.0,3.0,4,0,0,3,3,4,2,19650760.0,160610000.0
20513450141,2,1,1,76.0,0.0,0.0,6,1,1,14,13,4,3,85.0,2.0,4,0,0,3,3,4,3,25235000.0,278160000.0
20513450225,4,3,1,17.75,0.75,0.25,9,4,1,14,13,0,3,60.0,3.0,1,0,0,2,4,3,2,96064520.0,20800000.0
20513450229,2,0,2,24.0,1.0,0.5,3,4,0,14,13,0,3,80.0,3.0,1,0,0,3,3,4,3,24795760.0,176720000.0
20513450232,4,1,3,43.75,0.25,0.0,6,4,1,14,13,4,3,80.0,3.0,1,0,0,3,3,4,4,75287520.0,461320000.0
